node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
10,2026-01-27 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-6.387,-13.987,-9.65575,-15.385501,-11.367095,-19.03955,63.416668,0.2,0.0,0.14,26.758923,10.26,44.666668,1,2,0.6,1,-16.587000465393068,1,1,0,1,1
10,2026-01-28 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-5.337,-14.387,-10.326584,-17.696115,-13.830203,-20.639875,55.625,0.0,0.0,0.0,16.87398,11.21,36.416668,0,1,0.6,0,-16.987001037597658,0,1,0,1,1
10,2026-01-29 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-3.937,-16.036999,-10.274499,-17.892784,-13.013682,-21.83147,54.375,0.0,0.0,0.0,20.008356,12.04,24.166666,0,1,0.6,0,-18.6369987487793,0,0,0,0,0
11,2026-01-21 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-3.0195,-13.2695,-7.800751,-15.035558,-6.3151736,-17.802439,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.869499778747558,0,0,0,0,0
11,2026-01-22 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,7.8305,-3.0695,2.4929998,-5.04075,-1.0234984,-10.619003,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.6694999694824215,1,0,1,0,1
11,2026-01-23 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,1.2804999,-8.3195,-2.836167,-13.850768,-9.100472,-21.138987,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.919499969482422,0,1,0,1,1
11,2026-01-24 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-9.2195,-15.5195,-12.361167,-23.755188,-18.48586,-25.76705,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.119500732421876,0,0,0,0,0
11,2026-01-25 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-2.9695,-15.169499,-11.244502,-16.350027,-4.086148,-24.108206,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.769498443603517,1,0,0,0,1
11,2026-01-26 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-2.2195,-10.0195,-7.9882503,-9.707736,-2.911953,-11.487374,87.458336,14.2,3.8999996,7.21,28.442278,2.72,99.5,1,4,0.6,1,-12.619499778747558,1,1,0,1,1
11,2026-01-27 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-6.4195,-13.9695,-9.671584,-15.3182535,-11.252414,-18.984388,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.569499588012697,1,1,0,1,1
11,2026-01-28 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-5.4195,-13.7695,-10.184083,-17.170073,-13.813391,-19.329655,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.36949977874756,0,1,0,1,1
11,2026-01-29 04:00:00+00:00,4,"[0, 8, 2, 4]",42.380136596403055,-71.08967346922338,-3.9695,-16.5695,-10.290334,-17.869352,-13.211709,-21.771936,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.169499969482423,0,0,0,0,0
12,2026-01-21 04:00:00+00:00,4,"[29, 5, 6, 14]",42.37291549999999,-71.0945052,-2.9675,-13.2175,-7.74875,-14.986687,-6.2645926,-17.753561,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.817499732971191,0,0,0,0,0
12,2026-01-22 04:00:00+00:00,4,"[29, 5, 6, 14]",42.37291549999999,-71.0945052,7.8824997,-3.0175,2.545,-4.9918633,-0.972181,-10.570224,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.617499923706054,1,0,1,0,1
12,2026-01-23 04:00:00+00:00,4,"[29, 5, 6, 14]",42.37291549999999,-71.0945052,1.3325,-8.2675,-2.7841666,-13.80342,-9.050722,-21.092943,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.867499923706054,0,1,0,1,1
12,2026-01-24 04:00:00+00:00,4,"[29, 5, 6, 14]",42.37291549999999,-71.0945052,-9.1675,-15.4675,-12.309166,-23.70819,-18.437468,-25.719893,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.067498779296876,0,0,0,0,0
12,2026-01-25 04:00:00+00:00,4,"[29, 5, 6, 14]",42.37291549999999,-71.0945052,-2.9175,-15.117499,-11.1925,-16.300299,-4.0346303,-24.06048,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.717500305175783,1,0,0,0,1
