node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
5,2026-01-26 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-12.998,-17.848,-15.123,-19.965984,-17.613668,-23.45248,66.625,0.0,0.0,0.0,18.806337,11.56,66.791664,0,1,0.6,0,-20.447999572753908,0,1,0,1,1
5,2026-01-27 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-6.448,-17.048,-11.981334,-16.994095,-11.903025,-22.198874,66.375,0.0,0.0,0.0,23.042812,9.25,42.25,0,2,0.6,1,-19.64800033569336,0,0,0,0,0
5,2026-01-28 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-8.348,-21.148,-15.064667,-21.093096,-14.814894,-26.440208,60.708332,0.0,0.0,0.0,18.556595,12.44,46.416668,0,2,0.6,1,-23.748000717163087,0,0,0,0,0
5,2026-01-29 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-6.898,-22.198,-14.598,-21.067854,-13.274676,-29.607233,58.375,0.0,0.0,0.0,11.183201,10.85,48.375,0,2,0.6,1,-24.797999954223634,0,0,0,0,0
6,2026-01-21 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,7.4694996,-4.9805,1.0653332,-8.411015,-0.8749832,-16.17417,49.458332,0.0,0.0,0.0,28.227304,8.12,55.958332,0,1,0.3,0,-7.280500221252441,0,0,1,0,0
6,2026-01-22 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,0.9695,-6.2305,-2.5180001,-10.980213,-7.1601377,-13.278076,52.791668,0.0,0.0,0.0,24.798225,12.09,24.0,0,1,0.3,0,-8.530500221252442,0,0,0,0,0
6,2026-01-23 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-5.1305003,-16.4305,-11.557583,-19.603722,-10.884868,-23.998196,51.833332,0.0,0.0,0.0,18.59845,10.98,26.208334,0,1,0.3,0,-18.73050003051758,0,0,0,0,0
6,2026-01-24 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-11.3805,-16.880499,-14.022166,-19.112982,-14.476648,-21.924751,66.166664,4.3,1.4000001,2.03,16.641972,4.67,84.708336,1,2,0.3,0,-19.1804988861084,0,0,0,0,0
6,2026-01-25 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-9.830501,-14.2305,-11.78675,-14.0816765,-12.023373,-18.176231,83.125,20.9,6.7,9.94,19.826164,3.03,91.333336,1,4,0.3,1,-16.530499267578126,1,0,0,0,1
6,2026-01-26 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-13.4805,-17.9805,-15.34925,-20.630737,-18.660503,-25.670504,64.125,0.0,0.0,0.0,19.523155,11.71,64.291664,0,1,0.3,0,-20.280499267578126,0,1,0,1,1
6,2026-01-27 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-6.2805004,-17.3305,-12.218001,-17.523586,-11.826021,-23.059958,64.791664,0.0,0.0,0.0,22.33161,9.88,39.583332,0,1,0.3,0,-19.630499649047852,0,0,0,0,0
6,2026-01-28 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-8.1305,-21.630499,-14.9888315,-21.173023,-14.88586,-26.794794,59.916668,0.0,0.0,0.0,18.25026,12.71,46.333332,0,2,0.3,0,-23.9304988861084,0,0,0,0,0
6,2026-01-29 04:00:00+00:00,3,"[1, 3, 5]",39.75413079999999,-86.17205350000002,-6.4805,-22.380499,-14.684665,-21.124485,-13.134473,-29.571323,58.625,0.0,0.0,0.0,11.609651,11.31,51.25,0,2,0.3,0,-24.6804988861084,0,0,0,0,0
7,2026-01-21 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,7.3935003,-4.8065,1.0518335,-8.793488,-0.868525,-16.661497,48.041668,0.0,0.0,0.0,27.722336,8.55,52.916668,0,1,0.3,0,-7.10649995803833,0,0,1,0,0
7,2026-01-22 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,1.1935,-6.4065,-2.6085835,-11.5603,-8.074925,-13.566693,50.75,0.0,0.0,0.0,26.82906,12.01,23.125,0,1,0.3,0,-8.7064998626709,0,0,0,0,0
7,2026-01-23 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-4.8564997,-16.5565,-11.633583,-20.049133,-11.645253,-24.113268,50.083332,0.0,0.0,0.0,18.335276,11.2,35.458332,0,1,0.3,0,-18.856499481201173,0,0,0,0,0
7,2026-01-24 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-11.4065,-17.0565,-14.162751,-19.45795,-14.599994,-22.241758,65.125,4.6000004,1.5,2.17,16.595179,4.61,86.0,1,2,0.3,0,-19.356499481201173,0,0,0,0,0
7,2026-01-25 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-10.0065,-13.9065,-11.893998,-14.134693,-12.196078,-17.37907,83.458336,21.199999,7.1000004,9.870001,21.413193,3.01,89.916664,1,3,0.3,1,-16.2064998626709,1,0,0,0,1
7,2026-01-26 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-13.5065,-18.1065,-15.312751,-20.359314,-17.980532,-25.573874,65.458336,0.0,0.0,0.0,19.602652,11.58,63.083332,0,1,0.3,0,-20.406500625610352,0,1,0,1,1
7,2026-01-27 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-6.5065,-17.5565,-12.183585,-17.333895,-12.023124,-23.043573,65.583336,0.0,0.0,0.0,23.759998,9.42,41.583332,0,2,0.3,0,-19.856499481201173,0,0,0,0,0
7,2026-01-28 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-8.356501,-21.5065,-15.21275,-21.307577,-15.005941,-26.815296,60.25,0.0,0.0,0.0,18.792551,12.51,47.208332,0,2,0.3,0,-23.806500244140626,0,0,0,0,0
7,2026-01-29 04:00:00+00:00,3,"[0, 9, 12]",39.78811000000001,-86.1663986,-6.8564997,-22.456501,-14.812751,-21.21305,-13.421061,-30.01198,58.666668,0.0,0.0,0.0,11.753876,11.44,48.541668,0,2,0.3,0,-24.75650100708008,0,0,0,0,0
