node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
4,2026-01-23 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-0.4955,-11.5955,-4.791333,-14.584595,-7.9086003,-21.167921,47.166668,0.0,0.0,0.0,18.532133,10.26,27.208334,0,1,0.6,0,-14.195499992370605,0,0,0,0,0
4,2026-01-24 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-8.945499,-12.5955,-10.683,-16.777678,-11.448436,-20.574745,62.333332,3.5,0.9,1.82,17.072504,3.49,90.416664,1,2,0.6,1,-15.195499992370605,0,0,0,0,0
4,2026-01-25 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-8.2955,-11.7955,-9.205916,-11.0363,-9.759633,-15.993359,86.708336,28.500002,8.500001,14.000001,16.954432,2.3,91.541664,1,4,0.6,1,-14.395499801635742,1,0,0,0,1
4,2026-01-26 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-10.195499,-17.4455,-12.730916,-18.701658,-14.749913,-24.536251,61.791668,0.0,0.0,0.0,18.079027,13.53,36.25,0,1,0.6,0,-20.045499420166017,0,1,0,1,1
4,2026-01-27 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-2.2955,-17.345499,-9.441333,-15.756394,-10.10106,-24.650763,60.333332,0.0,0.0,0.0,17.610588,10.95,32.958332,0,2,0.6,1,-19.94549903869629,0,0,0,0,0
4,2026-01-28 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-4.8455,-15.9955,-9.864249,-17.851337,-14.39604,-22.765072,52.375,0.0,0.0,0.0,15.815435,12.95,26.333334,0,1,0.6,0,-18.595498657226564,0,0,0,0,0
4,2026-01-29 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,-2.5455,-17.4455,-7.924666,-16.142355,-10.033705,-22.985533,52.583332,0.0,0.0,0.0,13.479583,11.54,63.708332,0,2,0.6,1,-20.045499420166017,0,0,0,0,0
5,2026-01-21 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,3.963,-5.087,0.4296665,-4.0480437,2.632521,-14.112769,73.625,2.3999996,1.9000001,0.35,23.73271,2.16,71.125,1,3,0.6,1,-7.686999893188476,1,0,0,0,1
5,2026-01-22 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,5.063,-0.987,1.7775832,-6.4606643,2.2756374,-12.727737,57.125,0.0,0.0,0.0,14.021525,12.73,24.875,0,1,0.6,0,-3.5869999885559083,0,1,1,0,0
5,2026-01-23 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,0.013,-11.437,-4.770334,-14.691869,-7.6034327,-21.562914,46.708332,0.0,0.0,0.0,19.35314,10.22,27.416666,0,1,0.6,0,-14.037000274658203,0,0,0,0,0
