node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,sunshine_duration,uv_index_max,precipitation_sum,snowfall_sum,rain_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
67,2025-01-03 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,3.146,-0.054,1.4460001,0.0,0.55,6.000001,0.0,6.000001,8.0,100.0,19.45333,36.0
67,2025-01-04 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,3.296,0.24599999,1.4209999,18701.908,0.8,5.5,1.75,2.9999998,11.0,86.0,8.311245,21.599998
67,2025-01-05 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,3.346,1.0960001,2.2730832,0.0,0.15,5.0000005,0.0,5.0000005,12.0,81.0,10.365251,20.519999
67,2025-01-06 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,2.9459999,0.59599996,1.6543332,2869.1382,1.35,0.0,0.0,0.0,0.0,1.0,8.825508,13.679999
67,2025-01-07 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,1.8460001,0.19600001,0.8793333,0.0,1.7,0.0,0.0,0.0,0.0,0.0,5.8048253,15.84
67,2025-01-08 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,0.74600005,-0.354,0.21475004,0.0,1.05,2.4,1.19,0.7000001,2.0,39.0,6.0347,20.880001
4,2025-01-01 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,1.0845,-0.4655,0.18241668,0.0,1.15,1.2,0.63,0.29999998,4.0,24.0,5.4833565,15.4800005
4,2025-01-02 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,2.0345001,-0.4655,0.6761667,262.47232,0.85,0.70000005,0.07,0.6,3.0,48.0,7.42159,12.24
4,2025-01-03 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,2.2345002,-0.015500002,1.1136667,0.0,0.5,7.2000003,0.28,6.8000007,8.0,100.0,9.0,17.64
4,2025-01-04 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,3.3845,0.2345,1.3928334,11224.216,0.8,4.2000003,1.47,2.1000001,9.0,86.0,7.7043357,23.039999
4,2025-01-05 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,3.8345,1.7845,2.6928332,0.0,0.2,5.1000004,0.0,5.1000004,10.0,83.0,9.360001,18.359999
4,2025-01-06 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,3.1345,0.8345,1.9845,3781.0894,1.3,0.0,0.0,0.0,0.0,0.0,10.966713,13.679999
4,2025-01-07 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,2.2345002,0.4845,1.0949167,152.56595,1.75,0.0,0.0,0.0,0.0,1.0,5.815978,14.759999
4,2025-01-08 04:00:00+00:00,4,"[40, 61, 93, 63]",47.683250775974095,-117.44984551513615,1.1845,-0.96549994,0.4678333,0.0,1.15,1.8000001,0.84000003,0.6,2.0,39.0,6.2145634,19.8
40,2025-01-01 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,1.087,-0.363,0.20783333,0.0,1.15,0.6,0.42000002,0.0,4.0,25.0,4.3498964,12.24
40,2025-01-02 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,1.937,-0.463,0.7140834,0.0,0.85,0.8,0.07,0.70000005,3.0,49.0,7.289444,11.159999
40,2025-01-03 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,2.137,-0.013,1.1536667,0.0,0.5,7.0,0.28,6.6000004,8.0,100.0,7.968939,18.359999
40,2025-01-04 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,3.487,0.13700001,1.3807498,15604.154,0.8,4.2,1.1200001,2.6,8.0,85.0,7.2,24.84
40,2025-01-05 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,3.887,1.837,2.6724167,0.0,0.2,5.0000005,0.0,5.0000005,9.0,84.0,8.854829,17.64
40,2025-01-06 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,3.137,0.88699996,2.0536666,3550.316,1.3,0.0,0.0,0.0,0.0,0.0,9.983106,14.04
40,2025-01-07 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,2.137,0.43699998,1.2057501,0.0,1.75,0.0,0.0,0.0,0.0,1.0,6.12,14.759999
40,2025-01-08 04:00:00+00:00,2,"[11, 4]",47.67194910899141,-117.47539870063343,1.437,-1.013,0.687,0.0,1.15,1.5,0.56000006,0.7,2.0,40.0,6.5693827,19.8
63,2025-01-01 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,0.908,-0.342,0.19758333,0.0,1.15,1.1,0.56,0.3,5.0,24.0,7.5685663,18.0
63,2025-01-02 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,1.658,-0.39200002,0.56841666,162.30972,0.85,0.70000005,0.42000002,0.10000001,3.0,45.0,8.707237,12.599999
63,2025-01-03 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,2.208,0.108,1.1163334,0.0,0.5,7.2,0.35000002,6.7000003,8.0,100.0,13.18308,21.599998
63,2025-01-04 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,3.158,0.308,1.3038334,16454.621,0.8,4.3,1.8200003,1.7000002,9.0,87.0,6.763786,23.039999
63,2025-01-05 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,3.8079998,1.7579999,2.5934165,0.0,0.2,5.4,0.14,5.2000003,10.0,84.0,10.30883,18.0
63,2025-01-06 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,2.958,0.758,1.8642501,6635.9966,1.3,0.0,0.0,0.0,0.0,0.0,11.91812,14.759999
63,2025-01-07 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,1.958,0.358,1.0767499,406.6583,1.75,0.0,0.0,0.0,0.0,1.0,6.12,15.84
63,2025-01-08 04:00:00+00:00,2,"[4, 62]",47.69036655337059,-117.44929990391259,1.158,-0.892,0.4663334,0.0,1.15,2.0,0.77,0.90000004,3.0,39.0,7.172949,19.08
93,2025-01-01 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,1.017,-0.333,0.26908335,0.0,1.15,0.4,0.28,0.0,4.0,26.0,5.6233797,14.4
93,2025-01-02 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,1.567,-0.333,0.57325006,0.0,0.85,0.70000005,0.42000002,0.10000001,3.0,44.0,8.699793,12.24
93,2025-01-03 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,2.367,0.117,1.1649166,0.0,0.5,6.5000005,0.56,5.7000003,9.0,100.0,12.738099,24.84
93,2025-01-04 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,3.167,0.317,1.3649168,14815.566,0.8,4.1,1.6100001,1.8000001,8.0,88.0,8.12197,23.4
93,2025-01-05 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,4.017,1.867,2.7232502,0.0,0.2,4.8,0.21000001,4.5,12.0,84.0,10.30883,18.359999
93,2025-01-06 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,3.167,0.717,1.8524166,5855.5713,1.3,0.0,0.0,0.0,0.0,0.0,10.464797,15.119999
93,2025-01-07 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,1.9169999,0.317,1.09825,68.969864,1.75,0.0,0.0,0.0,0.0,1.0,6.792466,16.56
93,2025-01-08 04:00:00+00:00,2,"[4, 92]",47.71504795937604,-117.47581397772322,1.217,-0.883,0.43575,0.0,1.15,2.4,1.05,0.9,3.0,38.0,6.87779,17.28
61,2025-01-01 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,1.026,-0.524,0.12391665,0.0,1.15,1.2,0.63,0.29999998,4.0,24.0,5.4833565,15.4800005
61,2025-01-02 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,1.9760001,-0.524,0.61766666,262.47232,0.85,0.70000005,0.07,0.6,3.0,48.0,7.42159,12.24
61,2025-01-03 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,2.176,-0.074,1.0551667,0.0,0.5,7.2000003,0.28,6.8000007,8.0,100.0,9.0,17.64
61,2025-01-04 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,3.326,0.176,1.3343333,11224.216,0.8,4.2000003,1.47,2.1000001,9.0,86.0,7.7043357,23.039999
61,2025-01-05 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,3.776,1.7260001,2.6343334,0.0,0.2,5.1000004,0.0,5.1000004,10.0,83.0,9.360001,18.359999
61,2025-01-06 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,3.076,0.776,1.9260001,3781.0894,1.3,0.0,0.0,0.0,0.0,0.0,10.966713,13.679999
61,2025-01-07 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,2.176,0.426,1.0364168,152.56595,1.75,0.0,0.0,0.0,0.0,1.0,5.815978,14.759999
61,2025-01-08 04:00:00+00:00,5,"[4, 136, 11, 60, 62]",47.679189792000315,-117.43604870595935,1.126,-1.0239999,0.40933332,0.0,1.15,1.8000001,0.84000003,0.6,2.0,39.0,6.2145634,19.8
5,2025-01-01 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,0.9085,-1.4415,-0.24358332,0.0,1.15,1.2,0.63,0.29999998,4.0,24.0,4.73506,12.24
5,2025-01-02 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,1.9585,-0.54150003,0.571,1443.4924,0.9,0.90000004,0.14,0.70000005,4.0,50.0,7.628263,12.24
5,2025-01-03 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,2.0585,-0.1415,0.98974997,0.0,0.25,6.7000003,0.21000001,6.4,8.0,100.0,8.669949,19.08
5,2025-01-04 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,3.2585,0.2085,1.3501667,7438.509,0.85,4.9999995,1.7500002,2.4999998,9.0,85.0,8.39657,25.199999
5,2025-01-05 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,3.6585,1.7585001,2.5668333,0.0,0.2,5.0,0.0,5.0,10.0,80.0,9.339208,22.68
5,2025-01-06 04:00:00+00:00,16,"[100, 101, 36, 39, 42, 84, 21, 55, 26, 27]",47.655531035105426,-117.40435032487285,2.9585001,0.7585,1.8751665,0.0,1.25,0.0,0.0,0.0,0.0,0.0,11.165805,14.759999
