node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,icy_label,ice_thickness,area_id,icy_label_lag1,icy_label_lag2,icy_label_lag3,temperature_max_lag1,temperature_max_lag2,temperature_max_lag3,temperature_min_lag1,temperature_min_lag2,temperature_min_lag3,temperature_mean_lag1,temperature_mean_lag2,temperature_mean_lag3,dewpoint_mean_lag1,dewpoint_mean_lag2,dewpoint_mean_lag3,dewpoint_max_lag1,dewpoint_max_lag2,dewpoint_max_lag3,dewpoint_min_lag1,dewpoint_min_lag2,dewpoint_min_lag3,humidity_mean_lag1,humidity_mean_lag2,humidity_mean_lag3,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3,rain_sum_lag1,rain_sum_lag2,rain_sum_lag3,snowfall_sum_lag1,snowfall_sum_lag2,snowfall_sum_lag3,wind_speed_10m_max_lag1,wind_speed_10m_max_lag2,wind_speed_10m_max_lag3,shortwave_radiation_sum_lag1,shortwave_radiation_sum_lag2,shortwave_radiation_sum_lag3,cloud_cover_mean_lag1,cloud_cover_mean_lag2,cloud_cover_mean_lag3,icy_base_lag1,icy_base_lag2,icy_base_lag3,severity_lag1,severity_lag2,severity_lag3,pavement_temp_lag1,pavement_temp_lag2,pavement_temp_lag3,ice_thickness_lag1,ice_thickness_lag2,ice_thickness_lag3,temperature_max_roll3_mean,temperature_min_roll3_mean,temperature_mean_roll3_mean,dewpoint_mean_roll3_mean,dewpoint_max_roll3_mean,dewpoint_min_roll3_mean,humidity_mean_roll3_mean,precipitation_sum_roll3_mean,rain_sum_roll3_mean,snowfall_sum_roll3_mean,wind_speed_10m_max_roll3_mean,shortwave_radiation_sum_roll3_mean,cloud_cover_mean_roll3_mean,icy_base_roll3_mean,severity_roll3_mean,pavement_temp_roll3_mean,ice_thickness_roll3_mean,consecutive_icy_days,freeze_thaw,split
92,2026-02-05 04:00:00+00:00,3,"[43, 91, 4]",32.763757199999986,-97.063994,22.189,2.489,11.255668,-0.6137404,3.2476676,-6.2922335,52.291668,0.0,0.0,0.0,16.563911,17.01,0.875,0,0,0.1618856476045071,0,0.3271144344114841,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,13.438999,20.189,20.989,4.689,12.188999,2.289,9.309833,15.745248,10.863999,1.7852637,9.1256075,1.8522936,3.860807,14.415888,8.617348,0.44898593,-0.620592,-4.9381275,60.083332,67.916664,56.416668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.813087,22.065973,22.3229,13.61,10.71,16.01,20.708334,50.875,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.305044833031702,9.780962456868629,-0.0694945315056873,0.0,0.0,0.0,18.205666333333337,6.388999666666661,11.973026666666684,4.254388266666657,8.964681000000002,-1.703244523333337,61.47222133333333,0.0,0.0,0.0,21.40065333333335,13.443333333333326,31.527777999999994,0.0,0.0,4.005504252798214,0.0,0.0,0,train
94,2026-02-05 04:00:00+00:00,3,"[75, 83, 127]",32.70662785000016,-97.13199765000071,21.9305,2.4305,10.999249,-0.2754226,3.383651,-5.2799587,54.458332,0.0,0.0,0.0,17.283749,17.07,0.9166667,0,0,0.2690769828604788,0,0.1614230476570993,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.635,13.1305,4.085,-4.065,4.6305003,-7.915,-0.2879167,9.232581,-0.862917,-8.434968,1.5394744,-9.550775,-5.3184295,4.026181,-4.899063,-13.724165,0.014021505,-14.385148,55.041668,59.166668,52.083332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.503113,21.096123,8.913181,12.65,13.61,11.07,67.666664,26.125,61.416668,0.0,0.0,0.0,1.0,0.0,1.0,-6.665000057220459,2.456926767473367,-10.514999961853029,0.0,0.0,0.0,6.616833333333337,-2.4498332333333392,2.693915766666682,-5.482089533333341,-2.0637704999999973,-9.365097165000003,55.430556,0.0,0.0,0.0,13.837472333333345,12.443333333333326,51.73611066666666,0.0,0.6666666666666666,-4.90769108386671,0.0,0.0,0,train
94,2026-02-05 04:00:00+00:00,4,"[97, 34, 67, 15]",38.91881833546948,-76.95691279356511,1.2349999,-9.514999,-3.98375,-13.79754,-10.9408245,-17.737244,47.208332,0.0,0.0,0.0,10.1887,14.19,12.458333,0,1,0.6,0,-12.114999389648435,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,21.9305,2.635,13.1305,2.4305,-4.065,4.6305003,10.999249,-0.2879167,9.232581,-0.2754226,-8.434968,1.5394744,3.383651,-5.3184295,4.026181,-5.2799587,-13.724165,0.014021505,54.458332,55.041668,59.166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.283749,11.503113,21.096123,17.07,12.65,13.61,0.9166667,67.666664,26.125,0.0,0.0,0.0,0.0,1.0,0.0,0.1614230476570993,-6.665000057220459,2.456926767473367,0.0,0.0,0.0,12.565333333333337,0.9986667666666608,6.647971100000016,-2.3903054000000075,0.6971341666666692,-6.330034065000003,56.222222666666674,0.0,0.0,0.0,16.62766166666668,14.443333333333326,31.569443566666653,0.0,0.3333333333333333,-1.3488834140300001,0.0,0.0,0,train
95,2026-02-05 04:00:00+00:00,3,"[56, 107, 5]",32.76571891519092,-97.13169104862568,22.202,2.652,11.127,0.105399095,3.9132164,-4.9349275,55.0,0.0,0.0,0.0,16.520823,17.0,0.9583333,0,0,0.3905184249209375,0,0.261481525487998,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,13.252,19.952,20.902,4.602,12.202,3.052,9.25825,15.702,10.972835,1.8294935,9.149994,2.2803423,4.8659806,14.483556,8.342111,0.17690401,-0.6092153,-4.4308233,60.375,68.208336,57.583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2522,22.862125,20.966715,13.48,11.14,16.08,23.208334,50.708332,24.375,0.0,0.0,0.0,0.0,0.0,0.0,2.2377741568715024,9.790708927182814,0.6892818899410923,0.0,0.0,0.0,18.035333333333337,6.618666666666662,11.977695000000017,4.419943266666659,9.230549200000004,-1.6210448633333359,62.055556,0.0,0.0,0.0,21.69368000000001,13.566666666666658,32.763888666666666,0.0,0.0,4.239254991331801,0.0,0.0,0,train
96,2026-02-05 04:00:00+00:00,1,[21],32.70611540000025,-97.051933800001,22.25,2.0,11.099999,-0.95672685,3.1564488,-6.6064696,51.958332,0.0,0.0,0.0,17.026896,17.06,1.0416666,0,0,0.0951730511638262,0,-0.0951730511638262,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.5655,13.45,4.0655003,-3.7345002,4.9,-8.934501,-0.30116665,9.399999,-1.4136673,-8.455606,1.4085747,-9.720988,-5.430423,3.1827826,-5.2202654,-13.022014,-0.31321728,-15.011131,54.958332,58.041668,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.181625,20.799152,11.770403,12.66,13.71,10.29,69.458336,25.666666,65.125,0.0,0.0,0.0,1.0,0.0,1.0,-5.734499931335449,2.956157297895823,-10.934500694274902,0.0,0.0,0.0,6.693666766666671,-2.5896670666666726,2.561721683333349,-5.589339766666673,-2.4893019333333313,-9.448787426666668,55.5,0.0,0.0,0.0,14.917060000000012,12.219999999999994,53.41666733333333,0.0,0.6666666666666666,-4.570947775904844,0.0,0.0,0,train
96,2026-02-05 04:00:00+00:00,1,[67],38.921037,-76.949461,0.96549994,-9.934501,-4.424083,-14.326585,-11.37183,-17.944658,46.666668,0.0,0.0,0.0,10.948973,14.52,8.0,0,1,0.0,0,-11.934500694274902,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,22.25,2.5655,13.45,2.0,-3.7345002,4.9,11.099999,-0.30116665,9.399999,-0.95672685,-8.455606,1.4085747,3.1564488,-5.430423,3.1827826,-6.6064696,-13.022014,-0.31321728,51.958332,54.958332,58.041668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.026896,12.181625,20.799152,17.06,12.66,13.71,1.0416666,69.458336,25.666666,0.0,0.0,0.0,0.0,1.0,0.0,-0.0951730511638262,-5.734499931335449,2.956157297895823,0.0,0.0,0.0,12.755166666666673,1.055166599999994,6.73294378333335,-2.66791938333334,0.3029361333333355,-6.647233626666668,54.98611066666666,0.0,0.0,0.0,16.669224333333347,14.47666666666666,32.05555619999999,0.0,0.3333333333333333,-0.9578385615344853,0.0,0.0,0,train
97,2026-02-05 04:00:00+00:00,3,"[41, 34, 94]",38.918682,-76.9480788,1.0435,-9.856501,-4.346083,-14.254905,-11.297681,-17.871927,46.666668,0.0,0.0,0.0,10.948973,14.52,8.0,0,1,0.3,0,-12.156500625610352,0,0,0.0,"College Park, Maryland, US",0.0,0.0,1.0,2.6435,4.1435003,0.8435,-3.6565,-8.856501,-8.7565,-0.22316669,-1.3356665,-4.5231667,-8.382747,-9.648255,-15.526053,-5.3554792,-5.147989,-11.5726795,-12.950041,-14.939985,-21.839375,54.958332,53.5,42.416668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.181625,11.770403,19.05281,12.66,10.29,13.77,69.458336,65.125,12.583333,0.0,0.0,0.0,1.0,1.0,1.0,-5.956499862670898,-11.156500625610352,-11.056500244140626,0.0,0.0,0.6701915264129639,2.5435001000000046,-7.0898336666666735,-2.027333296666651,-11.185685000000007,-7.358715899999997,-16.576467000000005,50.291666666666664,0.0,0.0,0.0,14.33494600000001,12.239999999999993,49.05555633333333,0.0,1.0,-9.38983357747396,0.22339717547098795,0.0,0,train
98,2026-02-05 04:00:00+00:00,4,"[99, 122, 75, 78]",32.721245999999994,-97.1319622,21.961,2.661,11.086001,-0.048694897,3.873383,-5.13219,54.666668,0.0,0.0,0.0,16.595179,17.04,0.7083333,0,0,0.5850491826957265,0,0.0759508306557139,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.7325,13.111,4.1324997,-3.4175,4.761,-4.6675,-0.0612499,9.285998,-0.17375009,-9.139955,1.7442924,-9.75508,-5.940242,4.527301,-5.3934917,-13.939068,0.13969994,-15.321757,51.166668,59.833332,48.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.089354,20.447239,13.363711,12.47,13.53,10.27,70.291664,24.791666,67.708336,0.0,0.0,0.0,1.0,0.0,1.0,-5.717500019073486,2.2579270009981025,-6.967500019073486,0.0,0.0,0.0,6.658666566666672,-1.108000000000007,3.0169993366666823,-5.716914200000005,-2.268810899999998,-9.707041686666672,53.277777333333326,0.0,0.0,0.0,15.633434666666679,12.089999999999995,54.26388866666667,0.0,0.6666666666666666,-3.4756910123829576,0.0,0.0,0,train
98,2026-02-05 04:00:00+00:00,3,[99],38.913672,-77.0089892,0.98249996,-9.3175,-3.7404175,-13.742314,-11.553393,-16.7207,46.5,0.0,0.0,0.0,13.1041975,14.63,14.5,0,1,0.3,0,-11.61750011444092,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,21.961,2.7325,13.111,2.661,-3.4175,4.761,11.086001,-0.0612499,9.285998,-0.048694897,-9.139955,1.7442924,3.873383,-5.940242,4.527301,-5.13219,-13.939068,0.13969994,54.666668,51.166668,59.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.595179,13.089354,20.447239,17.04,12.47,13.53,0.7083333,70.291664,24.791666,0.0,0.0,0.0,0.0,1.0,0.0,0.0759508306557139,-5.717500019073486,2.2579270009981025,0.0,0.0,0.0,12.601500000000007,1.3348333333333267,6.770249700000015,-2.4814524990000044,0.8201473333333357,-6.310519353333338,55.222222666666674,0.0,0.0,0.0,16.71059066666668,14.346666666666659,31.93055443333334,0.0,0.3333333333333333,-1.1278740624732244,0.0,0.0,0,train
99,2026-02-05 04:00:00+00:00,4,"[112, 98, 83, 135]",32.72115415907211,-97.11466286129016,22.0,2.7,11.125,-0.012927055,3.9112732,-5.1002655,54.666668,0.0,0.0,0.0,16.595179,17.04,0.7083333,0,0,0.5107311188940206,0,0.1892689287896952,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.6805,13.15,4.0805,-3.4695,4.8,-4.7194996,-0.113249995,9.324999,-0.22575013,-9.188148,1.7810025,-9.80306,-5.9896164,4.5637293,-5.441894,-13.986601,0.17725876,-15.367964,51.166668,59.833332,48.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.089354,20.447239,13.363711,12.47,13.53,10.27,70.291664,24.791666,67.708336,0.0,0.0,0.0,1.0,0.0,1.0,-6.069500064849853,2.231311819985481,-7.319499588012695,0.0,0.0,0.0,6.637000000000003,-1.1296665333333393,2.9953329583333494,-5.736735166666672,-2.2892603666666633,-9.725768746666672,53.277777333333326,0.0,0.0,0.0,15.633434666666682,12.089999999999995,54.26388866666668,0.0,0.6666666666666666,-3.719229277625691,0.0,0.0,0,train
99,2026-02-05 04:00:00+00:00,7,"[98, 100, 19, 20, 31]",38.91859760375356,-77.00904143322902,0.9305,-9.3695,-3.7924168,-13.790073,-11.600633,-16.768635,46.5,0.0,0.0,0.0,13.1041975,14.63,14.5,0,1,0.6,0,-11.969500160217285,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,22.0,2.6805,13.15,2.7,-3.4695,4.8,11.125,-0.113249995,9.324999,-0.012927055,-9.188148,1.7810025,3.9112732,-5.9896164,4.5637293,-5.1002655,-13.986601,0.17725876,54.666668,51.166668,59.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.595179,13.089354,20.447239,17.04,12.47,13.53,0.7083333,70.291664,24.791666,0.0,0.0,0.0,0.0,1.0,0.0,0.1892689287896952,-6.069500064849853,2.231311819985481,0.0,0.0,0.0,12.61016666666667,1.3434999999999941,6.778916335000016,-2.473357518333338,0.8284620333333365,-6.303202580000004,55.222222666666674,0.0,0.0,0.0,16.710590666666683,14.346666666666659,31.930554433333352,0.0,0.3333333333333333,-1.2163064386915614,0.0,0.0,0,train
100,2026-02-05 04:00:00+00:00,3,[99],38.913675,-77.0090933,0.98249996,-9.3175,-3.7404175,-13.742314,-11.553393,-16.7207,46.5,0.0,0.0,0.0,13.1041975,14.63,14.5,0,1,0.3,0,-11.61750011444092,0,1,0.137000024318695,"College Park, Maryland, US",1.0,1.0,1.0,2.7325,4.1324997,0.7825,-3.4175,-4.6675,-7.8675003,-0.0612499,-0.17375009,-3.7779162,-9.139955,-9.75508,-15.177218,-5.940242,-5.3934917,-11.845875,-13.939068,-15.321757,-20.60528,51.166668,48.833332,41.291668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.089354,13.363711,23.688984,12.47,10.27,14.19,70.291664,67.708336,13.333333,0.0,0.0,0.0,1.0,1.0,1.0,-5.717500019073486,-6.967500019073486,-10.167500305175782,0.2352500259876251,0.5085000395774841,0.921750009059906,2.5491665666666705,-5.317500100000006,-1.3376387299999848,-11.357417666666668,-7.72653623333333,-16.622035000000007,47.097222666666674,0.0,0.0,0.0,16.71401633333335,12.309999999999993,50.444444333333344,0.0,1.0,-7.61750011444092,0.5551666915416718,11.0,0,train
101,2026-02-05 04:00:00+00:00,3,"[66, 60, 21]",32.70115119999999,-97.0625498,22.2045,1.9545,11.054501,-0.9981518,3.1127214,-6.6432333,51.958332,0.0,0.0,0.0,17.026896,17.06,1.0416666,0,0,0.4112249703817534,0,-0.4567250104360747,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,13.4045,20.404501,21.2045,4.8545003,12.1545,2.0045,9.354501,15.762833,10.744083,1.3659002,9.0564,2.0650394,3.1408367,14.1936655,8.67545,-0.35682416,-1.0854595,-4.2562566,58.041668,67.958336,57.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.799152,21.746504,25.20257,13.71,11.77,16.19,25.666666,56.416668,26.125,0.0,0.0,0.0,0.0,0.0,1.0,2.630330971410737,9.856816650694984,-0.4018156157489108,0.0,0.0,0.0,18.337833666666672,6.337833433333327,11.953805666666682,4.162446533333331,8.66998406666667,-1.8995134200000061,61.222224000000004,0.0,0.0,0.0,22.582742000000014,13.889999999999993,36.06944466666669,0.0,0.3333333333333333,4.028444002118935,0.0,0.0,0,train
102,2026-02-05 04:00:00+00:00,1,[26],32.75104730461409,-97.17160717644671,22.054,1.804,10.4331665,0.040667217,5.5334516,-5.260719,57.375,0.0,0.0,0.0,17.727943,17.0,1.0833334,0,0,-0.0660484189824918,0,-0.1299515609903475,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.222,12.754,3.822,-3.678,3.8040001,-4.578,-0.30091664,8.414416,-0.32383338,-9.142108,2.2816622,-9.632821,-5.952325,5.6019034,-5.389777,-15.020105,0.61306506,-15.218923,52.125,66.041664,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.682018,24.014996,10.315115,13.16,13.82,9.91,61.083332,23.416666,64.083336,0.0,0.0,0.0,1.0,0.0,1.0,-5.677999973297119,1.889300789770448,-6.578000068664551,0.0,0.0,0.0,6.266000000000005,-1.483999966666671,2.596555326666681,-5.497755600000008,-1.9133995333333298,-9.875320980000007,55.97222133333333,0.0,0.0,0.0,15.670709666666681,12.296666666666662,49.52777800000002,0.0,0.6666666666666666,-3.455566417397076,0.0,0.0,0,train
102,2026-02-05 04:00:00+00:00,1,[12],39.00120899179012,-76.98712047839483,0.672,-9.328,-4.07175,-14.058562,-11.497925,-16.822563,46.5,0.0,0.0,0.0,10.144082,14.36,17.125,0,1,0.0,0,-11.32800006866455,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,22.054,2.222,12.754,1.804,-3.678,3.8040001,10.4331665,-0.30091664,8.414416,0.040667217,-9.142108,2.2816622,5.5334516,-5.952325,5.6019034,-5.260719,-15.020105,0.61306506,57.375,52.125,66.041664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.727943,12.682018,24.014996,17.0,13.16,13.82,1.0833334,61.083332,23.416666,0.0,0.0,0.0,0.0,1.0,0.0,-0.1299515609903475,-5.677999973297119,1.889300789770448,0.0,0.0,0.0,12.343333333333339,0.6433333666666623,6.182221953333349,-2.273259527666674,1.72767666666667,-6.555919646666673,58.513888,0.0,0.0,0.0,18.14165233333335,14.659999999999995,28.52777713333335,0.0,0.3333333333333333,-1.3062169148390084,0.0,0.0,0,train
103,2026-02-05 04:00:00+00:00,3,"[104, 50, 46]",32.72968780000001,-97.0623681,22.276,2.376,11.29475,-0.82872635,3.1727314,-6.423895,51.625,0.0,0.0,0.0,16.919998,17.04,0.7916667,0,0,0.4104813841539775,0,-0.0344814566332256,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,2.4559999,13.426,4.056,-3.444,4.826,-4.344,-0.06691671,9.417666,-0.08983332,-8.924817,1.6105963,-9.416431,-5.7285876,3.441196,-5.1715097,-14.81222,0.009265428,-15.0065975,52.125,58.833332,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.682018,20.140705,10.315115,13.16,13.72,9.91,61.083332,23.791666,64.083336,0.0,0.0,0.0,1.0,0.0,1.0,-5.444000244140625,2.5003939043040213,-6.343999862670898,0.0,0.0,0.0,6.645999966666669,-0.9873333333333377,3.086971990000015,-5.576883900000006,-2.4863004333333305,-9.936517357333342,53.569444,0.0,0.0,0.0,14.37927933333335,12.263333333333327,49.65277800000002,0.0,0.6666666666666666,-3.095868734169169,0.0,0.0,0,train
103,2026-02-05 04:00:00+00:00,1,[8],39.001366824123615,-76.98219762021398,0.906,-9.094,-3.8377504,-13.843658,-11.274323,-16.606857,46.5,0.0,0.0,0.0,10.144082,14.36,17.125,0,1,0.0,0,-11.093999862670898,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,22.276,2.4559999,13.426,2.376,-3.444,4.826,11.29475,-0.06691671,9.417666,-0.82872635,-8.924817,1.6105963,3.1727314,-5.7285876,3.441196,-6.423895,-14.81222,0.009265428,51.625,52.125,58.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.919998,12.682018,20.140705,17.04,13.16,13.72,0.7916667,61.083332,23.791666,0.0,0.0,0.0,0.0,1.0,0.0,-0.0344814566332256,-5.444000244140625,2.5003939043040213,0.0,0.0,0.0,12.719333300000002,1.2526666666666624,6.881833096666682,-2.7143156833333397,0.2951132666666692,-7.075616524000007,54.194444,0.0,0.0,0.0,16.580907000000018,14.639999999999995,28.55555490000002,0.0,0.3333333333333333,-0.992695932156611,0.0,0.0,0,train
104,2026-02-05 04:00:00+00:00,3,"[58, 6, 103]",32.7342446,-97.0623642,22.1915,2.2914999,11.210251,-0.90561795,3.0916595,-6.492154,51.625,0.0,0.0,0.0,16.919998,17.04,0.7916667,0,0,0.1514819942803228,0,0.1400178588538324,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,2.613,13.341499,4.113,-3.837,4.7415004,-7.237,-0.25575003,9.333166,-0.64741665,-8.735375,1.5312223,-9.445626,-6.1486635,3.3631155,-5.569593,-13.000567,-0.07198243,-14.116129,53.583332,58.833332,51.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.966954,20.140705,11.753876,12.51,13.72,10.13,68.5,23.791666,65.416664,0.0,0.0,0.0,1.0,0.0,1.0,-6.136999893188476,2.301964768724216,-9.53699951171875,0.1500319540500641,0.0,0.4426879584789276,6.689166333333339,-2.110833200000005,2.8099997733333484,-5.54992623333334,-2.7850469999999974,-9.062892810000006,54.694444,0.0,0.0,0.0,14.620511666666687,12.119999999999992,52.569443333333346,0.0,0.6666666666666666,-4.457344878727672,0.19757330417633057,1.0,0,train
104,2026-02-05 04:00:00+00:00,3,"[112, 106, 85]",38.94641252173011,-76.97753451776637,1.013,-9.637,-4.226583,-14.133719,-11.746156,-17.441174,46.666668,0.0,0.0,0.0,10.514218,14.25,14.458333,0,1,0.3,0,-11.93700008392334,0,1,0.0365759506821632,"College Park, Maryland, US",0.0,1.0,0.0,22.1915,2.613,13.341499,2.2914999,-3.837,4.7415004,11.210251,-0.25575003,9.333166,-0.90561795,-8.735375,1.5312223,3.0916595,-6.1486635,3.3631155,-6.492154,-13.000567,-0.07198243,51.625,53.583332,58.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.919998,11.966954,20.140705,17.04,12.51,13.72,0.7916667,68.5,23.791666,0.0,0.0,0.0,0.0,1.0,0.0,0.1400178588538324,-6.136999893188476,2.301964768724216,0.0,0.1500319540500641,0.0,12.715333000000006,1.0653334333333284,6.762555656666682,-2.70325688333334,0.10203716666666891,-6.521567810000005,54.680554666666666,0.0,0.0,0.0,16.342552333333355,14.423333333333325,31.027777566666682,0.0,0.3333333333333333,-1.231672421870145,0.05001065135002136,0.0,0,train
105,2026-02-05 04:00:00+00:00,3,"[26, 107]",32.75762173335018,-97.16168978049586,22.3935,2.1935,10.985166,0.40757975,4.7413435,-4.982807,56.833332,0.0,0.0,0.0,17.298738,16.99,1.0416666,0,0,0.2831250657913713,0,-0.0896250238297013,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,13.2935,19.8935,20.9435,4.3935003,11.9435,2.2935,9.183084,15.528918,10.61225,1.869845,8.988929,2.3488572,5.353763,14.326847,8.278698,0.3273085,-0.964246,-3.8047006,60.833332,68.333336,59.583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.380884,23.933907,22.79684,13.74,11.0,16.06,23.875,52.125,24.375,0.0,0.0,0.0,0.0,0.0,1.0,2.041719692596427,9.765329350387686,-0.1474736672379428,0.0,0.0,0.0,18.043500000000005,6.210166766666663,11.774750666666682,4.402543733333327,9.319769333333335,-1.480546033333338,62.916666666666664,0.0,0.0,0.0,23.037210333333352,13.599999999999993,33.45833333333334,0.0,0.3333333333333333,3.886525125248722,0.0,0.0,0,train
106,2026-02-05 04:00:00+00:00,4,"[104, 35, 28, 47]",38.934183007178,-76.96554044236007,0.9415,-9.7085,-4.298084,-14.1994295,-11.813513,-17.507969,46.666668,0.0,0.0,0.0,10.514218,14.25,14.458333,0,1,0.6,0,-12.308499908447263,0,1,0.0187119916081428,"College Park, Maryland, US",1.0,1.0,1.0,2.5414999,4.0415,0.79150003,-3.9085,-7.3085,-8.158501,-0.32725,-0.71891683,-4.141834,-8.801979,-9.512034,-15.187884,-6.2165565,-5.6360035,-11.619792,-13.066696,-14.181152,-20.183626,53.583332,51.666668,42.416668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.966954,11.753876,22.17144,12.51,10.13,13.35,68.5,65.416664,21.875,0.0,0.0,0.0,1.0,1.0,1.0,-6.508499717712402,-9.908500289916992,-10.758500671386718,0.1298089921474456,0.4297059774398803,0.90660297870636,2.458166643333338,-6.458500333333338,-1.7293336099999845,-11.167299000000005,-7.824117333333334,-15.810491333333339,49.222222666666674,0.0,0.0,0.0,15.29742333333335,11.99666666666666,51.93055466666667,0.0,1.0,-9.058500226338706,0.48870598276456195,11.0,0,train
107,2026-02-05 04:00:00+00:00,4,"[105, 117, 95]",32.757156020748006,-97.14961494006332,22.491,2.2910001,11.082667,0.4974103,4.834213,-4.90301,56.833332,0.0,0.0,0.0,17.298738,16.99,1.0416666,0,0,0.5575457622616634,0,-0.266545634469305,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,13.391,19.991,21.041,4.491,12.040999,2.391,9.280583,15.626418,10.70975,1.9617909,9.081607,2.440215,5.445386,14.423246,8.3704405,0.42042097,-0.87922925,-3.714397,60.833332,68.333336,59.583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.380884,23.933907,22.79684,13.74,11.0,16.06,23.875,52.125,24.375,0.0,0.0,0.0,0.0,0.0,1.0,1.8274459873830116,9.554729351577535,-0.2796053218859718,0.0,0.0,0.0,18.141000000000005,6.307666333333329,11.872250333333348,4.494537633333329,9.413024166666668,-1.3910684266666724,62.916666666666664,0.0,0.0,0.0,23.037210333333352,13.599999999999994,33.45833333333334,0.0,0.3333333333333333,3.700856672358189,0.0,0.0,0,train
108,2026-02-05 04:00:00+00:00,3,"[62, 21, 110]",38.95702796385245,-77.00133899380681,0.839,-9.311001,-3.996417,-14.118955,-11.720334,-17.109549,46.0,0.0,0.0,0.0,13.441071,14.45,11.708333,0,1,0.3,0,-11.61100082397461,0,0,0.0072559192776679,"College Park, Maryland, US",1.0,1.0,1.0,2.4390001,4.089,0.639,-4.061,-4.411,-7.411,-0.24849999,-0.006833397,-3.8339164,-9.077754,-9.563392,-15.350292,-6.142549,-5.234003,-11.712656,-14.108365,-14.5446615,-21.275223,52.208332,48.916668,40.958332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.783802,13.493999,26.260265,12.41,10.04,13.56,64.791664,62.75,18.041666,0.0,0.0,0.0,1.0,1.0,1.0,-6.360999870300293,-6.710999774932861,-9.710999298095704,0.1112919151782989,0.4137279391288757,0.9207639694213868,2.3890000333333385,-5.294333333333338,-1.363083262333318,-11.330479333333338,-7.696402666666667,-16.64274983333334,47.36111066666666,0.0,0.0,0.0,17.512688666666687,12.00333333333333,48.52777666666668,0.0,1.0,-7.5943329811096225,0.4819279412428538,11.0,0,train
