node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
16,2026-01-23 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,3.5715,-10.4785,3.2,1.12,1.6,31.104082,1.37
16,2026-01-24 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,-10.9285,-13.528501,7.6,3.9900002,1.9,24.933735,3.88
16,2026-01-25 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,-7.7285004,-15.4785,2.6000001,1.47,0.5000001,24.842607,9.37
16,2026-01-26 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,-1.4284999,-20.228498,0.0,0.0,0.0,19.586117,12.54
16,2026-01-27 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,6.3715,-11.8285,0.0,0.0,0.0,17.935081,12.81
16,2026-01-28 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,11.4215,-9.4285,0.0,0.0,0.0,25.233404,16.44
16,2026-01-29 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,13.3715,-0.22850001,0.0,0.0,0.0,34.353127,16.46
7,2026-01-21 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,13.137,-0.31300002,0.0,0.0,0.0,28.696312,15.54
7,2026-01-22 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,13.937,-2.513,0.0,0.0,0.0,19.008547,14.76
7,2026-01-23 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,3.487,-10.563,3.2,1.12,1.6,31.104082,1.37
7,2026-01-24 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,-11.013,-13.613,7.6,3.9900002,1.9,24.933735,3.88
7,2026-01-25 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,-7.813,-15.563,2.6000001,1.47,0.5000001,24.842607,9.37
7,2026-01-26 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,-1.513,-20.313,0.0,0.0,0.0,19.586117,12.54
7,2026-01-27 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,6.287,-11.912999,0.0,0.0,0.0,17.935081,12.81
7,2026-01-28 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,11.337001,-9.513,0.0,0.0,0.0,25.233404,16.44
7,2026-01-29 05:00:00+00:00,3,"[2, 6]",33.62118143315648,-101.85106277445126,13.287001,-0.31300002,0.0,0.0,0.0,34.353127,16.46
42,2026-01-21 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,13.024,-0.47599998,0.0,0.0,0.0,29.749592,15.57
42,2026-01-22 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,13.924,-2.676,0.0,0.0,0.0,19.66536,14.77
42,2026-01-23 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,3.474,-10.776,3.6,1.47,1.4999999,31.826931,1.57
42,2026-01-24 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,-11.076,-13.676,7.1000004,3.8500001,1.6000001,25.86494,4.24
42,2026-01-25 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,-7.976,-15.476,2.5,1.47,0.40000004,26.282465,9.67
42,2026-01-26 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,-1.776,-20.026,0.0,0.0,0.0,19.523155,12.49
42,2026-01-27 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,6.374,-11.076,0.0,0.0,0.0,17.227419,12.79
42,2026-01-28 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,11.424,-9.626,0.0,0.0,0.0,24.216522,16.46
42,2026-01-29 05:00:00+00:00,4,"[2, 26]",33.6164593564114,-101.82691495055616,13.374,-0.47599998,0.0,0.0,0.0,35.428463,16.47
15,2026-01-21 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,13.076,-0.424,0.0,0.0,0.0,29.749592,15.57
15,2026-01-22 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,13.976,-2.624,0.0,0.0,0.0,19.66536,14.77
15,2026-01-23 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,3.526,-10.724,3.6,1.47,1.4999999,31.826931,1.57
15,2026-01-24 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,-11.024,-13.624,7.1000004,3.8500001,1.6000001,25.86494,4.24
15,2026-01-25 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,-7.924,-15.424,2.5,1.47,0.40000004,26.282465,9.67
15,2026-01-26 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,-1.724,-19.974,0.0,0.0,0.0,19.523155,12.49
15,2026-01-27 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,6.426,-11.024,0.0,0.0,0.0,17.227419,12.79
15,2026-01-28 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,11.476,-9.574,0.0,0.0,0.0,24.216522,16.46
