node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
17,2026-01-21 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,3.363,-12.737,0.0,0.0,0.0,19.829433,10.78
17,2026-01-22 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,10.462999,2.213,0.0,0.0,0.0,25.0064,10.26
17,2026-01-23 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,3.963,-6.687,0.0,0.0,0.0,35.132755,10.12
17,2026-01-24 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-7.187,-12.337001,0.0,0.0,0.0,27.059933,10.53
17,2026-01-25 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-6.187,-10.637,40.8,18.41,14.499999,22.657131,2.19
17,2026-01-26 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-3.237,-8.537001,0.0,0.0,0.0,24.627787,9.34
17,2026-01-27 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-5.037,-10.687,0.0,0.0,0.0,20.767975,12.02
17,2026-01-28 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-5.387,-12.237,0.0,0.0,0.0,15.986595,12.34
17,2026-01-29 05:00:00+00:00,4,"[0, 9, 28, 30]",39.93859605005927,-75.14221534999682,-5.437,-14.987,0.0,0.0,0.0,21.96295,12.83
3,2026-01-21 05:00:00+00:00,3,"[18, 4, 119]",39.92251269999999,-75.1478167,3.35,-12.75,0.0,0.0,0.0,19.829433,10.78
3,2026-01-22 05:00:00+00:00,3,"[18, 4, 119]",39.92251269999999,-75.1478167,10.45,2.2,0.0,0.0,0.0,25.0064,10.26
3,2026-01-23 05:00:00+00:00,3,"[18, 4, 119]",39.92251269999999,-75.1478167,3.95,-6.7,0.0,0.0,0.0,35.132755,10.12
3,2026-01-24 05:00:00+00:00,3,"[18, 4, 119]",39.92251269999999,-75.1478167,-7.2,-12.35,0.0,0.0,0.0,27.059933,10.53
3,2026-01-25 05:00:00+00:00,3,"[18, 4, 119]",39.92251269999999,-75.1478167,-6.2,-10.65,40.8,18.41,14.499999,22.657131,2.19
