node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
50527330,2025-01-05 05:00:00+00:00,38.990838,-76.9338887,0.9695,-7.3805003,-2.4700837,0,0,62,33,-9.759401,-14.410161
50527330,2025-01-06 05:00:00+00:00,38.990838,-76.9338887,-0.28050002,-3.5305,-2.709667,20.5,10.080001,95,55,-3.1645463,-8.235825
50527330,2025-01-07 05:00:00+00:00,38.990838,-76.9338887,1.5195,-5.0805,-2.043,0,0,67,49,-7.532617,-12.19212
50527330,2025-01-08 05:00:00+00:00,38.990838,-76.9338887,-0.4805,-5.0305004,-2.7888336,0,0,59,45,-8.884637,-15.14181
50527340,2025-01-01 05:00:00+00:00,38.9926997,-76.9330818,9.3585005,4.8085,7.200166,0,0,99,42,7.161537,-4.7483273
50527340,2025-01-02 05:00:00+00:00,38.9926997,-76.9330818,4.6584997,0.7585,2.6355832,0,0,58,41,-6.4315753,-10.110015
50527340,2025-01-03 05:00:00+00:00,38.9926997,-76.9330818,5.4084997,-1.2414999,0.7001667,2.6,0.77,91,53,-0.39473817,-8.623348
50527340,2025-01-04 05:00:00+00:00,38.9926997,-76.9330818,-0.4415,-4.3415003,-1.6914998,0,0,58,42,-8.595863,-13.467192
50527340,2025-01-05 05:00:00+00:00,38.9926997,-76.9330818,1.0085,-7.3415003,-2.4310832,0,0,62,33,-9.723372,-14.375641
50527340,2025-01-06 05:00:00+00:00,38.9926997,-76.9330818,-0.24150002,-3.4915,-2.6706665,20.5,10.080001,95,55,-3.1258156,-8.199339
50527340,2025-01-07 05:00:00+00:00,38.9926997,-76.9330818,1.5585,-5.0415,-2.0040002,0,0,67,49,-7.4953165,-12.155446
50527340,2025-01-08 05:00:00+00:00,38.9926997,-76.9330818,-0.4415,-4.9915004,-2.7498333,0,0,59,45,-8.847855,-15.106054
50527345,2025-01-01 05:00:00+00:00,38.9935099,-76.9327311,9.3585005,4.8085,7.200166,0,0,99,42,7.161537,-4.7483273
50527345,2025-01-02 05:00:00+00:00,38.9935099,-76.9327311,4.6584997,0.7585,2.6355832,0,0,58,41,-6.4315753,-10.110015
50527345,2025-01-03 05:00:00+00:00,38.9935099,-76.9327311,5.4084997,-1.2414999,0.7001667,2.6,0.77,91,53,-0.39473817,-8.623348
50527345,2025-01-04 05:00:00+00:00,38.9935099,-76.9327311,-0.4415,-4.3415003,-1.6914998,0,0,58,42,-8.595863,-13.467192
50527345,2025-01-05 05:00:00+00:00,38.9935099,-76.9327311,1.0085,-7.3415003,-2.4310832,0,0,62,33,-9.723372,-14.375641
50527345,2025-01-06 05:00:00+00:00,38.9935099,-76.9327311,-0.24150002,-3.4915,-2.6706665,20.5,10.080001,95,55,-3.1258156,-8.199339
50527345,2025-01-07 05:00:00+00:00,38.9935099,-76.9327311,1.5585,-5.0415,-2.0040002,0,0,67,49,-7.4953165,-12.155446
50527345,2025-01-08 05:00:00+00:00,38.9935099,-76.9327311,-0.4415,-4.9915004,-2.7498333,0,0,59,45,-8.847855,-15.106054
50527353,2025-01-01 05:00:00+00:00,38.9946551,-76.9322088,9.3455,4.7955,7.187166,0,0,99,42,7.1485515,-4.760344
50527353,2025-01-02 05:00:00+00:00,38.9946551,-76.9322088,4.6454997,0.74549997,2.6225834,0,0,58,41,-6.443805,-10.121785
50527353,2025-01-03 05:00:00+00:00,38.9946551,-76.9322088,5.3954997,-1.2544999,0.68716663,2.6,0.77,91,53,-0.4075997,-8.635536
50527353,2025-01-04 05:00:00+00:00,38.9946551,-76.9322088,-0.4545,-4.3545003,-1.7044998,0,0,58,42,-8.608099,-13.4792185
50527353,2025-01-05 05:00:00+00:00,38.9946551,-76.9322088,0.99549997,-7.3545003,-2.4440837,0,0,62,33,-9.735382,-14.38715
50527353,2025-01-06 05:00:00+00:00,38.9946551,-76.9322088,-0.2545,-3.5045,-2.683667,20.5,10.080001,95,55,-3.138726,-8.211501
50527353,2025-01-07 05:00:00+00:00,38.9946551,-76.9322088,1.5455,-5.0545,-2.017,0,0,67,49,-7.50775,-12.16767
50527353,2025-01-08 05:00:00+00:00,38.9946551,-76.9322088,-0.4545,-5.0045004,-2.7628334,0,0,59,45,-8.860115,-15.117972
50528587,2025-01-01 05:00:00+00:00,38.9885308,-76.9352816,9.365,4.815,7.2066665,0,0,99,42,7.1680303,-4.742319
50528587,2025-01-02 05:00:00+00:00,38.9885308,-76.9352816,4.665,0.765,2.6420834,0,0,58,41,-6.425461,-10.10413
50528587,2025-01-03 05:00:00+00:00,38.9885308,-76.9352816,5.415,-1.2349999,0.70666677,2.6,0.77,91,53,-0.38830742,-8.617253
50528587,2025-01-04 05:00:00+00:00,38.9885308,-76.9352816,-0.435,-4.335,-1.685,0,0,58,42,-8.5897455,-13.461181
50528587,2025-01-05 05:00:00+00:00,38.9885308,-76.9352816,1.015,-7.335,-2.424583,0,0,62,33,-9.717368,-14.369888
50528587,2025-01-06 05:00:00+00:00,38.9885308,-76.9352816,-0.23500001,-3.485,-2.6641665,20.5,10.080001,95,55,-3.119361,-8.193257
50528587,2025-01-07 05:00:00+00:00,38.9885308,-76.9352816,1.565,-5.035,-1.9975,0,0,67,49,-7.489099,-12.149334
50528587,2025-01-08 05:00:00+00:00,38.9885308,-76.9352816,-0.435,-4.985,-2.743333,0,0,59,45,-8.841724,-15.100094
50528589,2025-01-01 05:00:00+00:00,38.988676,-76.935187,9.365,4.815,7.2066665,0,0,99,42,7.1680303,-4.742319
50528589,2025-01-02 05:00:00+00:00,38.988676,-76.935187,4.665,0.765,2.6420834,0,0,58,41,-6.425461,-10.10413
50528589,2025-01-03 05:00:00+00:00,38.988676,-76.935187,5.415,-1.2349999,0.70666677,2.6,0.77,91,53,-0.38830742,-8.617253
50528589,2025-01-04 05:00:00+00:00,38.988676,-76.935187,-0.435,-4.335,-1.685,0,0,58,42,-8.5897455,-13.461181
50528589,2025-01-05 05:00:00+00:00,38.988676,-76.935187,1.015,-7.335,-2.424583,0,0,62,33,-9.717368,-14.369888
50528589,2025-01-06 05:00:00+00:00,38.988676,-76.935187,-0.23500001,-3.485,-2.6641665,20.5,10.080001,95,55,-3.119361,-8.193257
50528589,2025-01-07 05:00:00+00:00,38.988676,-76.935187,1.565,-5.035,-1.9975,0,0,67,49,-7.489099,-12.149334
50528589,2025-01-08 05:00:00+00:00,38.988676,-76.935187,-0.435,-4.985,-2.743333,0,0,59,45,-8.841724,-15.100094
50552682,2025-01-01 05:00:00+00:00,38.9913846,-76.9406921,9.326,4.776,7.1676674,0,0,99,42,7.1290746,-4.7783694
50552682,2025-01-02 05:00:00+00:00,38.9913846,-76.9406921,4.626,0.726,2.6030836,0,0,58,41,-6.4621496,-10.139441
50552682,2025-01-03 05:00:00+00:00,38.9913846,-76.9406921,5.376,-1.2739999,0.6676667,2.6,0.77,91,53,-0.42689192,-8.653819
50552682,2025-01-04 05:00:00+00:00,38.9913846,-76.9406921,-0.474,-4.374,-1.7240001,0,0,58,42,-8.626454,-13.497255
50552682,2025-01-05 05:00:00+00:00,38.9913846,-76.9406921,0.976,-7.374,-2.4635835,0,0,62,33,-9.753396,-14.4044075
50552682,2025-01-06 05:00:00+00:00,38.9913846,-76.9406921,-0.27400002,-3.524,-2.7031667,20.5,10.080001,95,55,-3.1580913,-8.229744
50552682,2025-01-07 05:00:00+00:00,38.9913846,-76.9406921,1.526,-5.074,-2.0364997,0,0,67,49,-7.526401,-12.186006
50552682,2025-01-08 05:00:00+00:00,38.9913846,-76.9406921,-0.474,-5.024,-2.7823334,0,0,59,45,-8.878507,-15.135852
50571176,2025-01-01 05:00:00+00:00,38.9929637,-76.9304072,9.2545,4.7045,7.096167,0,0,99,42,7.057659,-4.844463
50571176,2025-01-02 05:00:00+00:00,38.9929637,-76.9304072,4.5545,0.6545,2.531583,0,0,58,41,-6.5294127,-10.204178
50571176,2025-01-03 05:00:00+00:00,38.9929637,-76.9304072,5.3045,-1.3455,0.59616673,2.6,0.77,91,53,-0.49763018,-8.720855
50571176,2025-01-04 05:00:00+00:00,38.9929637,-76.9304072,-0.5455,-4.4455,-1.7954999,0,0,58,42,-8.693757,-13.563395
50571176,2025-01-05 05:00:00+00:00,38.9929637,-76.9304072,0.9045,-7.4455,-2.5350833,0,0,62,33,-9.819449,-14.467699
50571176,2025-01-06 05:00:00+00:00,38.9929637,-76.9304072,-0.34550002,-3.5955,-2.7746665,20.5,10.080001,95,55,-3.2290967,-8.296635
50571176,2025-01-07 05:00:00+00:00,38.9929637,-76.9304072,1.4545,-5.1454997,-2.108,0,0,67,49,-7.5942864,-12.25324
50571176,2025-01-08 05:00:00+00:00,38.9929637,-76.9304072,-0.5455,-5.0955,-2.8538334,0,0,59,45,-8.945943,-15.201405
50571179,2025-01-01 05:00:00+00:00,38.992663,-76.930901,9.326,4.776,7.1676674,0,0,99,42,7.1290746,-4.7783694
50571179,2025-01-02 05:00:00+00:00,38.992663,-76.930901,4.626,0.726,2.6030836,0,0,58,41,-6.4621496,-10.139441
50571179,2025-01-03 05:00:00+00:00,38.992663,-76.930901,5.376,-1.2739999,0.6676667,2.6,0.77,91,53,-0.42689192,-8.653819
50571179,2025-01-04 05:00:00+00:00,38.992663,-76.930901,-0.474,-4.374,-1.7240001,0,0,58,42,-8.626454,-13.497255
50571179,2025-01-05 05:00:00+00:00,38.992663,-76.930901,0.976,-7.374,-2.4635835,0,0,62,33,-9.753396,-14.4044075
50571179,2025-01-06 05:00:00+00:00,38.992663,-76.930901,-0.27400002,-3.524,-2.7031667,20.5,10.080001,95,55,-3.1580913,-8.229744
50571179,2025-01-07 05:00:00+00:00,38.992663,-76.930901,1.526,-5.074,-2.0364997,0,0,67,49,-7.526401,-12.186006
50571179,2025-01-08 05:00:00+00:00,38.992663,-76.930901,-0.474,-5.024,-2.7823334,0,0,59,45,-8.878507,-15.135852
50584887,2025-01-01 05:00:00+00:00,38.988774,-76.9453065,9.276,4.826,7.061417,0,0,98,44,7.0783935,-4.999692
50584887,2025-01-02 05:00:00+00:00,38.988774,-76.9453065,4.526,0.87600005,2.5530834,0,0,56,39,-6.872909,-10.725978
50584887,2025-01-03 05:00:00+00:00,38.988774,-76.9453065,5.476,-1.324,0.55308336,3.2,0.98,92,52,-0.37567893,-8.794455
50584887,2025-01-04 05:00:00+00:00,38.988774,-76.9453065,-0.574,-4.424,-1.8135833,0,0,58,42,-8.673518,-13.543506
50584887,2025-01-05 05:00:00+00:00,38.988774,-76.9453065,0.82600003,-7.574,-2.6156666,0,0,62,32,-10.830328,-14.735199
50584887,2025-01-06 05:00:00+00:00,38.988774,-76.9453065,-0.374,-3.624,-2.799,20.300001,10.080002,95,53,-3.1580913,-8.798729
50584887,2025-01-07 05:00:00+00:00,38.988774,-76.9453065,1.4760001,-5.674,-2.2135832,0,0,69,49,-7.1928916,-12.62895
50584887,2025-01-08 05:00:00+00:00,38.988774,-76.9453065,-0.524,-5.174,-2.807333,0,0,60,45,-8.757659,-15.273377
50642347,2025-01-01 05:00:00+00:00,38.991515,-76.928591,9.3065,4.7565,7.1481667,0,0,99,42,7.109597,-4.7963953
50642347,2025-01-02 05:00:00+00:00,38.991515,-76.928591,4.6064997,0.7065,2.583583,0,0,58,41,-6.4804935,-10.157096
50642347,2025-01-03 05:00:00+00:00,38.991515,-76.928591,5.3564997,-1.2935,0.6481667,2.6,0.77,91,53,-0.44618416,-8.6721
50642347,2025-01-04 05:00:00+00:00,38.991515,-76.928591,-0.4935,-4.3935003,-1.7435001,0,0,58,42,-8.64481,-13.515292
50642347,2025-01-05 05:00:00+00:00,38.991515,-76.928591,0.9565,-7.3935003,-2.4830832,0,0,62,33,-9.77141,-14.421669
50642347,2025-01-06 05:00:00+00:00,38.991515,-76.928591,-0.2935,-3.5435,-2.7226665,20.5,10.080001,95,55,-3.1774561,-8.247986
50642347,2025-01-07 05:00:00+00:00,38.991515,-76.928591,1.5065,-5.0935,-2.056,0,0,67,49,-7.545052,-12.204343
50642347,2025-01-08 05:00:00+00:00,38.991515,-76.928591,-0.4935,-5.0435004,-2.8018334,0,0,59,45,-8.896898,-15.1537285
50642353,2025-01-01 05:00:00+00:00,38.991122,-76.9281194,9.2935,4.7435,7.1351666,0,0,99,42,7.0966134,-4.808411
50642353,2025-01-02 05:00:00+00:00,38.991122,-76.9281194,4.5935,0.6935,2.5705833,0,0,58,41,-6.4927235,-10.168866
50642353,2025-01-03 05:00:00+00:00,38.991122,-76.9281194,5.3435,-1.3065,0.63516665,2.6,0.77,91,53,-0.4590457,-8.684289
50642353,2025-01-04 05:00:00+00:00,38.991122,-76.9281194,-0.5065,-4.4065,-1.7564999,0,0,58,42,-8.657046,-13.527318
50642353,2025-01-05 05:00:00+00:00,38.991122,-76.9281194,0.9435,-7.4065,-2.496083,0,0,62,33,-9.7834215,-14.433176
50642353,2025-01-06 05:00:00+00:00,38.991122,-76.9281194,-0.30650002,-3.5565,-2.735667,20.5,10.080001,95,55,-3.1903663,-8.260149
50642353,2025-01-07 05:00:00+00:00,38.991122,-76.9281194,1.4935,-5.1064997,-2.069,0,0,67,49,-7.5574856,-12.216567
50642353,2025-01-08 05:00:00+00:00,38.991122,-76.9281194,-0.5065,-5.0565,-2.8148336,0,0,59,45,-8.909161,-15.1656475
50643592,2025-01-01 05:00:00+00:00,38.9950556,-76.9275119,9.3195,4.7695,7.161167,0,0,99,42,7.1225834,-4.784378
50643592,2025-01-02 05:00:00+00:00,38.9950556,-76.9275119,4.6194997,0.7195,2.5965834,0,0,58,41,-6.468264,-10.145325
50643592,2025-01-03 05:00:00+00:00,38.9950556,-76.9275119,5.3694997,-1.2804999,0.66116667,2.6,0.77,91,53,-0.43332267,-8.659913
50643592,2025-01-04 05:00:00+00:00,38.9950556,-76.9275119,-0.4805,-4.3805003,-1.7305001,0,0,58,42,-8.632573,-13.503267
50643592,2025-01-05 05:00:00+00:00,38.9950556,-76.9275119,0.9695,-7.3805003,-2.4700837,0,0,62,33,-9.759401,-14.410161
50643592,2025-01-06 05:00:00+00:00,38.9950556,-76.9275119,-0.28050002,-3.5305,-2.709667,20.5,10.080001,95,55,-3.1645463,-8.235825
50643592,2025-01-07 05:00:00+00:00,38.9950556,-76.9275119,1.5195,-5.0805,-2.043,0,0,67,49,-7.532617,-12.19212
50643592,2025-01-08 05:00:00+00:00,38.9950556,-76.9275119,-0.4805,-5.0305004,-2.7888336,0,0,59,45,-8.884637,-15.14181
50643615,2025-01-01 05:00:00+00:00,38.9923825,-76.9274536,9.3195,4.7695,7.161167,0,0,99,42,7.1225834,-4.784378
50643615,2025-01-02 05:00:00+00:00,38.9923825,-76.9274536,4.6194997,0.7195,2.5965834,0,0,58,41,-6.468264,-10.145325
50643615,2025-01-03 05:00:00+00:00,38.9923825,-76.9274536,5.3694997,-1.2804999,0.66116667,2.6,0.77,91,53,-0.43332267,-8.659913
50643615,2025-01-04 05:00:00+00:00,38.9923825,-76.9274536,-0.4805,-4.3805003,-1.7305001,0,0,58,42,-8.632573,-13.503267
50643615,2025-01-05 05:00:00+00:00,38.9923825,-76.9274536,0.9695,-7.3805003,-2.4700837,0,0,62,33,-9.759401,-14.410161
50643615,2025-01-06 05:00:00+00:00,38.9923825,-76.9274536,-0.28050002,-3.5305,-2.709667,20.5,10.080001,95,55,-3.1645463,-8.235825
50643615,2025-01-07 05:00:00+00:00,38.9923825,-76.9274536,1.5195,-5.0805,-2.043,0,0,67,49,-7.532617,-12.19212
50643615,2025-01-08 05:00:00+00:00,38.9923825,-76.9274536,-0.4805,-5.0305004,-2.7888336,0,0,59,45,-8.884637,-15.14181
50643629,2025-01-01 05:00:00+00:00,38.9933525,-76.9288166,9.2545,4.7045,7.096167,0,0,99,42,7.057659,-4.844463
50643629,2025-01-02 05:00:00+00:00,38.9933525,-76.9288166,4.5545,0.6545,2.531583,0,0,58,41,-6.5294127,-10.204178
50643629,2025-01-03 05:00:00+00:00,38.9933525,-76.9288166,5.3045,-1.3455,0.59616673,2.6,0.77,91,53,-0.49763018,-8.720855
50643629,2025-01-04 05:00:00+00:00,38.9933525,-76.9288166,-0.5455,-4.4455,-1.7954999,0,0,58,42,-8.693757,-13.563395
50643629,2025-01-05 05:00:00+00:00,38.9933525,-76.9288166,0.9045,-7.4455,-2.5350833,0,0,62,33,-9.819449,-14.467699
50643629,2025-01-06 05:00:00+00:00,38.9933525,-76.9288166,-0.34550002,-3.5955,-2.7746665,20.5,10.080001,95,55,-3.2290967,-8.296635
50643629,2025-01-07 05:00:00+00:00,38.9933525,-76.9288166,1.4545,-5.1454997,-2.108,0,0,67,49,-7.5942864,-12.25324
50643629,2025-01-08 05:00:00+00:00,38.9933525,-76.9288166,-0.5455,-5.0955,-2.8538334,0,0,59,45,-8.945943,-15.201405
50643632,2025-01-01 05:00:00+00:00,38.9935641,-76.928839,9.2545,4.7045,7.096167,0,0,99,42,7.057659,-4.844463
50643632,2025-01-02 05:00:00+00:00,38.9935641,-76.928839,4.5545,0.6545,2.531583,0,0,58,41,-6.5294127,-10.204178
50643632,2025-01-03 05:00:00+00:00,38.9935641,-76.928839,5.3045,-1.3455,0.59616673,2.6,0.77,91,53,-0.49763018,-8.720855
50643632,2025-01-04 05:00:00+00:00,38.9935641,-76.928839,-0.5455,-4.4455,-1.7954999,0,0,58,42,-8.693757,-13.563395
50643632,2025-01-05 05:00:00+00:00,38.9935641,-76.928839,0.9045,-7.4455,-2.5350833,0,0,62,33,-9.819449,-14.467699
50643632,2025-01-06 05:00:00+00:00,38.9935641,-76.928839,-0.34550002,-3.5955,-2.7746665,20.5,10.080001,95,55,-3.2290967,-8.296635
50643632,2025-01-07 05:00:00+00:00,38.9935641,-76.928839,1.4545,-5.1454997,-2.108,0,0,67,49,-7.5942864,-12.25324
50643632,2025-01-08 05:00:00+00:00,38.9935641,-76.928839,-0.5455,-5.0955,-2.8538334,0,0,59,45,-8.945943,-15.201405
50643636,2025-01-01 05:00:00+00:00,38.9941621,-76.9287618,9.2805,4.7305,7.122167,0,0,99,42,7.083629,-4.8204284
50643636,2025-01-02 05:00:00+00:00,38.9941621,-76.9287618,4.5805,0.6805,2.5575836,0,0,58,41,-6.504953,-10.180636
50643636,2025-01-03 05:00:00+00:00,38.9941621,-76.9287618,5.3305,-1.3195,0.6221666,2.6,0.77,91,53,-0.47190723,-8.696479
50643636,2025-01-04 05:00:00+00:00,38.9941621,-76.9287618,-0.5195,-4.4195,-1.7694999,0,0,58,42,-8.669283,-13.539343
50643636,2025-01-05 05:00:00+00:00,38.9941621,-76.9287618,0.9305,-7.4195,-2.509083,0,0,62,33,-9.79543,-14.444683
50643636,2025-01-06 05:00:00+00:00,38.9941621,-76.9287618,-0.3195,-3.5695,-2.7486668,20.5,10.080001,95,55,-3.2032764,-8.27231
50643636,2025-01-07 05:00:00+00:00,38.9941621,-76.9287618,1.4805,-5.1194997,-2.082,0,0,67,49,-7.569919,-12.228791
50643636,2025-01-08 05:00:00+00:00,38.9941621,-76.9287618,-0.5195,-5.0695,-2.8278332,0,0,59,45,-8.92142,-15.177567
50643645,2025-01-01 05:00:00+00:00,38.9952224,-76.9283246,9.3195,4.7695,7.161167,0,0,99,42,7.1225834,-4.784378
50643645,2025-01-02 05:00:00+00:00,38.9952224,-76.9283246,4.6194997,0.7195,2.5965834,0,0,58,41,-6.468264,-10.145325
50643645,2025-01-03 05:00:00+00:00,38.9952224,-76.9283246,5.3694997,-1.2804999,0.66116667,2.6,0.77,91,53,-0.43332267,-8.659913
50643645,2025-01-04 05:00:00+00:00,38.9952224,-76.9283246,-0.4805,-4.3805003,-1.7305001,0,0,58,42,-8.632573,-13.503267
50643645,2025-01-05 05:00:00+00:00,38.9952224,-76.9283246,0.9695,-7.3805003,-2.4700837,0,0,62,33,-9.759401,-14.410161
50643645,2025-01-06 05:00:00+00:00,38.9952224,-76.9283246,-0.28050002,-3.5305,-2.709667,20.5,10.080001,95,55,-3.1645463,-8.235825
50643645,2025-01-07 05:00:00+00:00,38.9952224,-76.9283246,1.5195,-5.0805,-2.043,0,0,67,49,-7.532617,-12.19212
50643645,2025-01-08 05:00:00+00:00,38.9952224,-76.9283246,-0.4805,-5.0305004,-2.7888336,0,0,59,45,-8.884637,-15.14181
50645318,2025-01-01 05:00:00+00:00,38.9948235,-76.9264634,9.3585005,4.8085,7.200166,0,0,99,42,7.161537,-4.7483273
50645318,2025-01-02 05:00:00+00:00,38.9948235,-76.9264634,4.6584997,0.7585,2.6355832,0,0,58,41,-6.4315753,-10.110015
50645318,2025-01-03 05:00:00+00:00,38.9948235,-76.9264634,5.4084997,-1.2414999,0.7001667,2.6,0.77,91,53,-0.39473817,-8.623348
50645318,2025-01-04 05:00:00+00:00,38.9948235,-76.9264634,-0.4415,-4.3415003,-1.6914998,0,0,58,42,-8.595863,-13.467192
50645318,2025-01-05 05:00:00+00:00,38.9948235,-76.9264634,1.0085,-7.3415003,-2.4310832,0,0,62,33,-9.723372,-14.375641
50645318,2025-01-06 05:00:00+00:00,38.9948235,-76.9264634,-0.24150002,-3.4915,-2.6706665,20.5,10.080001,95,55,-3.1258156,-8.199339
50645318,2025-01-07 05:00:00+00:00,38.9948235,-76.9264634,1.5585,-5.0415,-2.0040002,0,0,67,49,-7.4953165,-12.155446
50645318,2025-01-08 05:00:00+00:00,38.9948235,-76.9264634,-0.4415,-4.9915004,-2.7498333,0,0,59,45,-8.847855,-15.106054
50645320,2025-01-01 05:00:00+00:00,38.9941748,-76.9232335,9.378,4.828,7.219667,0,0,99,42,7.181014,-4.730302
50645320,2025-01-02 05:00:00+00:00,38.9941748,-76.9232335,4.678,0.778,2.6550834,0,0,58,41,-6.4132314,-10.0923605
50645320,2025-01-03 05:00:00+00:00,38.9941748,-76.9232335,5.428,-1.222,0.7196665,2.6,0.77,91,53,-0.37544596,-8.605066
50645320,2025-01-04 05:00:00+00:00,38.9941748,-76.9232335,-0.422,-4.322,-1.6719999,0,0,58,42,-8.577509,-13.449155
50645320,2025-01-05 05:00:00+00:00,38.9941748,-76.9232335,1.028,-7.322,-2.4115832,0,0,62,33,-9.7053585,-14.358382
50645320,2025-01-06 05:00:00+00:00,38.9941748,-76.9232335,-0.222,-3.472,-2.6511667,20.5,10.080001,95,55,-3.106451,-8.181097
50645320,2025-01-07 05:00:00+00:00,38.9941748,-76.9232335,1.578,-5.022,-1.9845003,0,0,67,49,-7.4766655,-12.137109
50645320,2025-01-08 05:00:00+00:00,38.9941748,-76.9232335,-0.422,-4.972,-2.7303333,0,0,59,45,-8.829464,-15.088176
50668386,2025-01-01 05:00:00+00:00,38.9903332,-76.9273489,9.339,4.789,7.180666,0,0,99,42,7.1420593,-4.766352
50668386,2025-01-02 05:00:00+00:00,38.9903332,-76.9273489,4.639,0.73899996,2.6160834,0,0,58,41,-6.4499197,-10.12767
50668386,2025-01-03 05:00:00+00:00,38.9903332,-76.9273489,5.389,-1.2609999,0.6806666,2.6,0.77,91,53,-0.41403043,-8.64163
50668386,2025-01-04 05:00:00+00:00,38.9903332,-76.9273489,-0.461,-4.361,-1.711,0,0,58,42,-8.614218,-13.4852295
50668386,2025-01-05 05:00:00+00:00,38.9903332,-76.9273489,0.98899996,-7.361,-2.4505837,0,0,62,33,-9.741386,-14.392903
50668386,2025-01-06 05:00:00+00:00,38.9903332,-76.9273489,-0.261,-3.511,-2.6901667,20.5,10.080001,95,55,-3.145181,-8.217582
50668386,2025-01-07 05:00:00+00:00,38.9903332,-76.9273489,1.539,-5.061,-2.0235002,0,0,67,49,-7.5139675,-12.173781
50668386,2025-01-08 05:00:00+00:00,38.9903332,-76.9273489,-0.461,-5.011,-2.7693331,0,0,59,45,-8.866246,-15.123932
50691219,2025-01-01 05:00:00+00:00,38.9866636,-76.9467418,9.185,4.735,6.9704165,0,0,98,44,6.987827,-5.0836215
50691219,2025-01-02 05:00:00+00:00,38.9866636,-76.9467418,4.435,0.785,2.4620833,0,0,56,39,-6.9581847,-10.807922
50691219,2025-01-03 05:00:00+00:00,38.9866636,-76.9467418,5.3849998,-1.415,0.46208334,3.2,0.98,92,52,-0.46582144,-8.879777
50691219,2025-01-04 05:00:00+00:00,38.9866636,-76.9467418,-0.665,-4.515,-1.9045835,0,0,58,42,-8.759176,-13.627686
50691219,2025-01-05 05:00:00+00:00,38.9866636,-76.9467418,0.735,-7.665,-2.7066667,0,0,62,32,-10.913622,-14.815484
50691219,2025-01-06 05:00:00+00:00,38.9866636,-76.9467418,-0.465,-3.7150002,-2.89,20.300001,10.080002,95,53,-3.2484612,-8.883521
50691219,2025-01-07 05:00:00+00:00,38.9866636,-76.9467418,1.385,-5.765,-2.3045838,0,0,69,49,-7.2802124,-12.714695
50691219,2025-01-08 05:00:00+00:00,38.9866636,-76.9467418,-0.615,-5.265,-2.8983333,0,0,60,45,-8.843646,-15.356818
50691222,2025-01-01 05:00:00+00:00,38.9862868,-76.9469408,9.1655,4.7155004,6.9509163,0,0,98,44,6.9684205,-5.1016064
50691222,2025-01-02 05:00:00+00:00,38.9862868,-76.9469408,4.4155,0.7655,2.4425833,0,0,56,39,-6.976458,-10.825483
50691222,2025-01-03 05:00:00+00:00,38.9862868,-76.9469408,5.3655,-1.4345,0.44258335,3.2,0.98,92,52,-0.4851378,-8.89806
50691222,2025-01-04 05:00:00+00:00,38.9862868,-76.9469408,-0.68450004,-4.5344996,-1.9240832,0,0,58,42,-8.777533,-13.645722
50691222,2025-01-05 05:00:00+00:00,38.9862868,-76.9469408,0.7155,-7.6844997,-2.726167,0,0,62,32,-10.93147,-14.832688
50691222,2025-01-06 05:00:00+00:00,38.9862868,-76.9469408,-0.4845,-3.7345002,-2.9095001,20.300001,10.080002,95,53,-3.267827,-8.901691
50691222,2025-01-07 05:00:00+00:00,38.9862868,-76.9469408,1.3655001,-5.7844996,-2.3240833,0,0,69,49,-7.298924,-12.73307
50691222,2025-01-08 05:00:00+00:00,38.9862868,-76.9469408,-0.6345,-5.2844996,-2.9178333,0,0,60,45,-8.862073,-15.374698
50691254,2025-01-01 05:00:00+00:00,38.9885397,-76.936644,9.339,4.789,7.180666,0,0,99,42,7.1420593,-4.766352
50691254,2025-01-02 05:00:00+00:00,38.9885397,-76.936644,4.639,0.73899996,2.6160834,0,0,58,41,-6.4499197,-10.12767
50691254,2025-01-03 05:00:00+00:00,38.9885397,-76.936644,5.389,-1.2609999,0.6806666,2.6,0.77,91,53,-0.41403043,-8.64163
50691254,2025-01-04 05:00:00+00:00,38.9885397,-76.936644,-0.461,-4.361,-1.711,0,0,58,42,-8.614218,-13.4852295
50691254,2025-01-05 05:00:00+00:00,38.9885397,-76.936644,0.98899996,-7.361,-2.4505837,0,0,62,33,-9.741386,-14.392903
50691254,2025-01-06 05:00:00+00:00,38.9885397,-76.936644,-0.261,-3.511,-2.6901667,20.5,10.080001,95,55,-3.145181,-8.217582
50691254,2025-01-07 05:00:00+00:00,38.9885397,-76.936644,1.539,-5.061,-2.0235002,0,0,67,49,-7.5139675,-12.173781
50691254,2025-01-08 05:00:00+00:00,38.9885397,-76.936644,-0.461,-5.011,-2.7693331,0,0,59,45,-8.866246,-15.123932
50691257,2025-01-01 05:00:00+00:00,38.9886846,-76.9363246,9.339,4.789,7.180666,0,0,99,42,7.1420593,-4.766352
50691257,2025-01-02 05:00:00+00:00,38.9886846,-76.9363246,4.639,0.73899996,2.6160834,0,0,58,41,-6.4499197,-10.12767
50691257,2025-01-03 05:00:00+00:00,38.9886846,-76.9363246,5.389,-1.2609999,0.6806666,2.6,0.77,91,53,-0.41403043,-8.64163
50691257,2025-01-04 05:00:00+00:00,38.9886846,-76.9363246,-0.461,-4.361,-1.711,0,0,58,42,-8.614218,-13.4852295
