node_id,date,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
27,2025-01-05 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-2.3935,-6.2935004,-4.6872497,0,0,74,55,-7.361031,-13.39726
27,2025-01-06 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-4.7935004,-8.6935,-6.595583,0,0,87,65,-7.067784,-13.430536
27,2025-01-07 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-3.9435,-7.7435,-6.1809998,0.8000001,0.42,85,53,-8.37537,-13.550733
27,2025-01-08 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-6.6935,-10.143499,-8.097667,0,0,71,49,-12.337032,-16.461435
29,2025-01-01 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,5.424,0.024,2.3365,5.2000003,0.42000002,99,75,4.6372576,-2.7717814
29,2025-01-02 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,0.424,-2.676,-0.64891666,0.2,0.14,87,61,-1.9801135,-8.973559
29,2025-01-03 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-0.62600005,-4.226,-2.55725,0,0,77,53,-6.966894,-9.683938
29,2025-01-04 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-2.826,-6.176,-4.9280834,0,0,75,56,-8.916077,-12.40788
29,2025-01-05 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-2.526,-6.426,-4.769749,0,0,75,54,-7.536441,-13.700083
29,2025-01-06 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-4.726,-8.826,-6.6114163,0,0,88,63,-7.049766,-13.518992
29,2025-01-07 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-4.276,-7.726,-6.451,0.6,0.35,86,54,-8.721505,-13.581245
29,2025-01-08 05:00:00+00:00,"[58, 73, 105, 139, 28, 47, 50, 118, 54, 56, 26, 88, 60, 30]",42.88784279,-78.87497156,-6.726,-10.226,-8.236417,0,0,73,51,-12.234734,-16.258762
55,2025-01-01 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,5.55,0.1,2.4229167,5,0.63,99,75,4.5139914,-2.8717628
55,2025-01-02 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,0.65,-2.5,-0.5458333,0.2,0.07,86,60,-1.9638165,-8.99628
55,2025-01-03 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-0.85,-4.2,-2.4,0,0,78,56,-5.2262754,-9.138289
55,2025-01-04 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-3.1,-6.1,-4.739583,0,0,74,55,-8.6754875,-12.326049
55,2025-01-05 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-2.8,-6,-4.558333,0,0,76,55,-7.015024,-13.122283
55,2025-01-06 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-4.75,-8.35,-6.3999996,0,0,88,68,-6.8269396,-12.689987
55,2025-01-07 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-3.65,-7.4,-5.722917,0.6,0.28,83,55,-8.143616,-13.181319
55,2025-01-08 05:00:00+00:00,"[120, 26, 60, 54]",42.8847615,-78.8141584,-6.65,-9.55,-7.745834,0,0,70,51,-11.815903,-15.675911
67,2025-01-01 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,5.4175,0.4175,2.4237502,6.5000005,0.77,98,73,4.681307,-2.8852694
67,2025-01-02 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,0.4675,-2.3325,-0.40958336,0,0,84,57,-1.9713422,-9.702961
67,2025-01-03 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-0.9325,-3.7825,-2.1345835,0.1,0.07,77,59,-5.60025,-9.122317
67,2025-01-04 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-3.2325,-5.7324996,-4.319999,0,0,74,53,-8.223413,-11.929586
67,2025-01-05 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-2.9325001,-5.5825,-4.2137504,0,0,77,53,-6.667112,-12.95568
67,2025-01-06 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-4.5825,-8.632501,-6.5074997,0,0,89,69,-6.612496,-12.975787
67,2025-01-07 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-4.4325,-7.6825,-6.136667,0.4,0.28,83,54,-8.803795,-13.285388
67,2025-01-08 05:00:00+00:00,"[26, 51]",42.8258291,-78.823999,-6.7825,-9.4325,-7.8074994,0,0,72,52,-12.075608,-15.296223
28,2025-01-01 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,5.476,0.126,2.4322503,5.1000004,0.49,100,75,4.639245,-2.6726053
28,2025-01-02 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,0.526,-2.524,-0.57399994,0.2,0.07,86,60,-1.9874107,-8.924331
28,2025-01-03 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-0.524,-4.024,-2.4281664,0,0,74,51,-7.0381994,-9.831364
28,2025-01-04 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-2.774,-6.074,-4.7823334,0,0,73,55,-8.82484,-12.489028
28,2025-01-05 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-2.374,-6.274,-4.66775,0,0,74,55,-7.3422885,-13.378989
28,2025-01-06 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-4.774,-8.674,-6.5760827,0,0,87,65,-7.0485816,-13.411862
28,2025-01-07 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-3.924,-7.724,-6.1614995,0.8000001,0.42,85,53,-8.356452,-13.532425
28,2025-01-08 05:00:00+00:00,"[27, 29]",42.87406206,-78.85943924,-6.674,-10.124,-8.078166,0,0,71,49,-12.318336,-16.443298
88,2025-01-01 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,5.4195,0.0695,2.28825,4.9,0.49,100,74,4.58308,-2.5319908
88,2025-01-02 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,0.3195,-2.8305,-0.6971667,0.2,0.14,88,61,-1.8294106,-8.300122
88,2025-01-03 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-0.8305,-4.5305004,-2.8075836,0,0,78,57,-6.595683,-9.831274
88,2025-01-04 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-2.8805,-6.3305,-5.095083,0,0,75,57,-8.67824,-12.662315
88,2025-01-05 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-2.4805,-6.8305,-4.965917,0,0,76,57,-8.305683,-13.247592
88,2025-01-06 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-4.5305004,-8.830501,-6.674249,0,0,88,64,-6.979585,-13.283539
88,2025-01-07 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-4.2805004,-7.6805,-6.3971667,0.70000005,0.48999998,85,54,-8.563443,-13.55585
88,2025-01-08 05:00:00+00:00,"[131, 29]",42.92059682,-78.86778887,-6.7805004,-10.3805,-8.21175,0,0,72,50,-12.108078,-16.686451
73,2025-01-01 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,5.4,0.05,2.3000004,4.8,0.49,100,74,4.563696,-2.5746605
73,2025-01-02 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,0.45,-2.7,-0.69166666,0.2,0.14,88,61,-1.8486309,-8.371941
73,2025-01-03 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-0.9,-4.35,-2.7375002,0,0,80,56,-5.788479,-9.512612
73,2025-01-04 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-3.1,-6.15,-5.1166673,0,0,76,57,-8.608487,-12.680654
73,2025-01-05 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-2.55,-6.85,-4.9062495,0,0,75,57,-8.127751,-13.244968
73,2025-01-06 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-4.45,-8.55,-6.372917,0,0,90,69,-6.5903654,-12.335501
73,2025-01-07 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-3.7,-7.6,-5.9708323,0.70000005,0.48999998,86,56,-8.042128,-13.265968
73,2025-01-08 05:00:00+00:00,"[74, 75, 29]",42.9036401,-78.8361373,-6.95,-10.25,-8.129167,0,0,72,52,-11.934455,-16.281128
47,2025-01-01 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,5.4305,0.28050002,2.4138334,5.0000005,0.21000001,98,72,4.694246,-3.3576062
47,2025-01-02 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,0.4305,-2.2195,-0.5820001,0.1,0.07,85,55,-2.0924535,-9.8163
47,2025-01-03 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-0.5695,-3.6195,-2.1653335,0,0,77,51,-6.5366054,-9.909898
47,2025-01-04 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-2.9695,-5.6695,-4.407,0,0,74,56,-8.35593,-11.72967
47,2025-01-05 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-2.7195,-5.7695,-4.2570004,0,0,76,53,-6.7787304,-13.22345
47,2025-01-06 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-4.5195,-8.6195,-6.3299165,0,0,88,64,-6.8461657,-13.503308
47,2025-01-07 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-3.8695,-7.5195,-5.952833,0.70000005,0.42000002,84,54,-8.730133,-13.273232
47,2025-01-08 05:00:00+00:00,"[35, 29]",42.8657536,-78.8760378,-6.6194997,-9.5695,-7.896582,0,0,74,53,-11.796321,-15.171535
60,2025-01-01 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,5.5325,0.082499996,2.3741663,4.6,0.63,99,74,4.4900975,-2.763517
60,2025-01-02 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,0.5325,-2.6175,-0.6154167,0.2,0.14,87,61,-1.9225271,-8.492573
60,2025-01-03 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-0.9175,-4.2175,-2.4320831,0,0,82,57,-4.5323725,-9.386048
60,2025-01-04 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-3.0674999,-6.1675,-4.844583,0,0,75,56,-8.43222,-12.493757
60,2025-01-05 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-2.6175,-6.3675003,-4.6529174,0,0,77,56,-7.576329,-13.103874
60,2025-01-06 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-4.7675004,-8.4675,-6.4133334,0,0,88,67,-6.8944755,-12.612694
60,2025-01-07 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-3.6175,-7.3675003,-5.6195846,0.6,0.35,81,54,-8.561103,-12.857631
60,2025-01-08 05:00:00+00:00,"[75, 59, 29, 55]",42.8969399,-78.8140289,-6.5675,-9.5175,-7.707084,0,0,70,50,-12.061274,-15.645093
105,2025-01-01 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,5.246,-0.054,2.2480834,5.0000005,0.21000001,98,75,4.460311,-2.8476229
105,2025-01-02 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,0.346,-2.654,-0.72275,0,0,87,61,-2.0076766,-8.8868
105,2025-01-03 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-0.704,-4.204,-2.629,0,0,79,56,-6.4052215,-9.564194
105,2025-01-04 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-2.954,-6.354,-5.0290003,0,0,77,57,-8.654613,-12.308251
105,2025-01-05 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-2.654,-6.6540003,-4.8706665,0,0,75,54,-7.6114125,-13.773022
105,2025-01-06 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-4.554,-8.804,-6.6060834,0,0,87,62,-7.2258315,-13.768905
105,2025-01-07 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-3.904,-7.9040003,-6.599833,0.6,0.42000002,88,56,-8.651252,-13.36398
105,2025-01-08 05:00:00+00:00,"[45, 29]",42.90320261,-78.89946881,-6.704,-10.354,-8.383166,0,0,75,52,-12.050326,-16.050964
118,2025-01-01 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,5.313,0.063,2.2317498,4.2,0.56,100,73,4.272434,-2.8310933
118,2025-01-02 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,0.31300002,-2.937,-0.7390833,0.2,0.14,87,61,-1.9909416,-8.454884
118,2025-01-03 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-0.937,-4.337,-2.6161668,0,0,80,55,-4.9763927,-9.961492
118,2025-01-04 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-3.087,-6.337,-4.972416,0,0,73,56,-8.531691,-12.840572
118,2025-01-05 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-2.537,-6.737,-4.6619997,0,0,76,58,-8.30405,-12.929651
118,2025-01-06 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-3.987,-8.687,-6.214084,0.1,0.07,89,70,-6.3320646,-12.485011
118,2025-01-07 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-3.737,-7.637,-5.824499,0.6,0.42,81,55,-8.372857,-12.997599
118,2025-01-08 05:00:00+00:00,"[29, 61]",42.9340592,-78.84471555,-6.587,-9.637,-7.80575,0,0,72,52,-12.079057,-15.896251
54,2025-01-01 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,5.45,0.1,2.40625,5.1000004,0.49,100,75,4.613399,-2.6978853
54,2025-01-02 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,0.5,-2.55,-0.59999996,0.2,0.07,86,60,-2.0129712,-8.948945
54,2025-01-03 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-0.55,-4.05,-2.4541667,0,0,74,51,-7.0633054,-9.856116
54,2025-01-04 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-2.8,-6.1,-4.8083334,0,0,73,55,-8.849953,-12.513382
54,2025-01-05 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-2.4,-6.3,-4.69375,0,0,74,55,-7.367278,-13.40335
54,2025-01-06 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-4.8,-8.7,-6.602083,0,0,87,65,-7.074185,-13.43676
54,2025-01-07 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-3.95,-7.75,-6.1875,0.8000001,0.42,85,53,-8.381676,-13.556834
54,2025-01-08 05:00:00+00:00,"[29, 55]",42.88510585,-78.8542192,-6.7,-10.15,-8.104167,0,0,71,49,-12.3432665,-16.467482
50,2025-01-01 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,5.387,0.037,2.287,4.8,0.49,100,74,4.5507727,-2.5873187
50,2025-01-02 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,0.43699998,-2.713,-0.7046667,0.2,0.14,88,61,-1.8614446,-8.384335
50,2025-01-03 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-0.913,-4.363,-2.7505,0,0,80,56,-5.8011417,-9.525029
50,2025-01-04 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-3.113,-6.163,-5.1296673,0,0,76,57,-8.621043,-12.692879
50,2025-01-05 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-2.563,-6.863,-4.91925,0,0,75,57,-8.140165,-13.257196
50,2025-01-06 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-4.463,-8.563,-6.385917,0,0,90,69,-6.6031327,-12.348023
50,2025-01-07 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-3.713,-7.613,-5.983833,0.70000005,0.48999998,86,56,-8.054738,-13.278219
50,2025-01-08 05:00:00+00:00,"[44, 29]",42.90314135,-78.84699382,-6.963,-10.263,-8.142167,0,0,72,52,-11.94696,-16.293245
30,2025-01-01 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,5.4954996,0.1455,2.45175,5.1000004,0.49,100,75,4.65863,-2.6536453
30,2025-01-02 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,0.5455,-2.5045,-0.5545,0.2,0.07,86,60,-1.9682403,-8.9058695
30,2025-01-03 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-0.50450003,-4.0045004,-2.4086666,0,0,74,51,-7.0193696,-9.812801
30,2025-01-04 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-2.7545,-6.0545,-4.762833,0,0,73,55,-8.8060055,-12.470762
30,2025-01-05 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-2.3545,-6.2545004,-4.6482496,0,0,74,55,-7.323547,-13.360721
30,2025-01-06 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-4.7545004,-8.6545,-6.556584,0,0,87,65,-7.0293803,-13.393192
30,2025-01-07 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-3.9045,-7.7045,-6.1420007,0.8000001,0.42,85,53,-8.337533,-13.514117
30,2025-01-08 05:00:00+00:00,"[29, 31]",42.87452558,-78.86246134,-6.6545,-10.1045,-8.058667,0,0,71,49,-12.299636,-16.425165
31,2025-01-01 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,5.4824996,0.1325,2.4387498,5.1000004,0.49,100,75,4.645706,-2.6662858
31,2025-01-02 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,0.5325,-2.5175,-0.56749994,0.2,0.07,86,60,-1.9810206,-8.918177
31,2025-01-03 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-0.51750004,-4.0175004,-2.4216666,0,0,74,51,-7.0319223,-9.825177
31,2025-01-04 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-2.7675,-6.0675,-4.7758336,0,0,73,55,-8.818562,-12.48294
31,2025-01-05 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-2.3675,-6.2675004,-4.66125,0,0,74,55,-7.336041,-13.3729
31,2025-01-06 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-4.7675004,-8.6675,-6.5695825,0,0,87,65,-7.042181,-13.405639
31,2025-01-07 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-3.9175,-7.7175,-6.1550007,0.8000001,0.42,85,53,-8.350145,-13.526323
31,2025-01-08 05:00:00+00:00,"[26, 30]",42.87051795,-78.84422175,-6.6675,-10.117499,-8.071667,0,0,71,49,-12.312103,-16.437254
39,2025-01-01 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,5.3935003,-0.056500003,2.3601668,2.8,0.14,97,71,4.3065944,-3.0191698
39,2025-01-02 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,0.6935,-2.9565,-0.68983334,0.6,0.28,89,58,-1.7014945,-8.815218
39,2025-01-03 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-0.6565,-3.7565,-2.454417,0.1,0.07,80,54,-4.7028112,-9.3829775
39,2025-01-04 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-3.1565,-6.0065,-4.5627503,0,0,75,61,-7.492563,-12.114995
39,2025-01-05 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-2.5565,-6.9564996,-4.764834,0,0,76,59,-7.8924775,-12.433416
39,2025-01-06 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-4.3065,-9.4565,-6.8044167,0.1,0.07,91,71,-5.995065,-12.900544
39,2025-01-07 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-4.5565,-8.4565,-6.810667,0,0,82,62,-7.58045,-13.064222
39,2025-01-08 05:00:00+00:00,"[40, 33, 106, 70]",43.03581726,-78.75959478,-7.1565,-10.0065,-8.1065,0,0,78,59,-12.052735,-14.268965
74,2025-01-01 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,5.5,0.05,2.341667,4.6,0.63,99,74,4.4578695,-2.7951171
74,2025-01-02 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,0.5,-2.65,-0.6479166,0.2,0.14,87,61,-1.9545194,-8.523504
74,2025-01-03 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-0.95,-4.25,-2.4645834,0,0,82,57,-4.564158,-9.417092
74,2025-01-04 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-3.1,-6.2,-4.8770833,0,0,75,56,-8.46361,-12.5242605
74,2025-01-05 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-2.65,-6.4,-4.685416,0,0,77,56,-7.6075673,-13.134382
74,2025-01-06 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-4.8,-8.5,-6.445833,0,0,88,67,-6.926478,-12.644054
74,2025-01-07 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-3.65,-7.4,-5.652083,0.6,0.35,81,54,-8.592445,-12.888077
74,2025-01-08 05:00:00+00:00,"[73, 34, 75, 109]",42.9126362,-78.8137518,-6.6,-9.55,-7.7395835,0,0,70,50,-12.092334,-15.675911
126,2025-01-01 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,5.2805004,0.0305,2.2013338,3.2,0.7,100,73,4.2957907,-3.1635103
126,2025-01-02 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,0.28050002,-2.9195,-0.78408337,0.4,0.21000001,87,61,-2.0229342,-8.4858675
126,2025-01-03 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-1.0195,-4.0695,-2.4715834,0,0,81,54,-4.7948294,-9.470592
126,2025-01-04 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-3.1695,-6.1194997,-4.8382497,0,0,74,56,-8.162477,-12.8710785
126,2025-01-05 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-2.5695,-6.7695,-4.961166,0,0,77,58,-8.191652,-13.215118
126,2025-01-06 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-4.8694997,-9.2695,-7.0695004,0.1,0.07,90,71,-6.5503817,-12.882933
126,2025-01-07 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-4.6695,-8.419499,-6.813251,0.5,0.28,79,57,-8.212203,-13.403959
126,2025-01-08 05:00:00+00:00,"[34, 123]",42.9476141,-78.78406414,-7.2695,-10.3195,-8.484083,0,0,74,54,-12.684423,-15.845436
127,2025-01-01 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,5.274,0.024,2.1927502,4.2,0.56,100,73,4.2337604,-2.8690143
127,2025-01-02 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,0.27400002,-2.976,-0.7780833,0.2,0.14,87,61,-2.0293329,-8.492065
127,2025-01-03 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-0.976,-4.376,-2.655167,0,0,80,55,-5.014432,-9.998491
127,2025-01-04 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-3.126,-6.376,-5.011416,0,0,73,56,-8.5693,-12.877179
127,2025-01-05 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-2.576,-6.776,-4.7009997,0,0,76,58,-8.341358,-12.96654
127,2025-01-06 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-4.026,-8.726,-6.253084,0.1,0.07,89,70,-6.370368,-12.522758
127,2025-01-07 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-3.776,-7.676,-5.8635,0.6,0.42,81,55,-8.410582,-13.034282
127,2025-01-08 05:00:00+00:00,"[34, 44]",42.9293867,-78.8330776,-6.626,-9.676,-7.844751,0,0,72,52,-12.116265,-15.932593
35,2025-01-01 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,5.424,0.27400002,2.4073331,5.0000005,0.21000001,98,72,4.687776,-3.3638694
35,2025-01-02 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,0.424,-2.226,-0.5885,0.1,0.07,85,55,-2.098835,-9.822384
35,2025-01-03 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-0.57600003,-3.626,-2.1718338,0,0,77,51,-6.542901,-9.915982
35,2025-01-04 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-2.976,-5.676,-4.4135003,0,0,74,56,-8.362218,-11.735794
35,2025-01-05 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-2.726,-5.776,-4.2635,0,0,76,53,-6.785026,-13.229515
35,2025-01-06 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-4.526,-8.626,-6.3364167,0,0,88,64,-6.8525743,-13.509533
35,2025-01-07 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-3.876,-7.526,-5.9593334,0.70000005,0.42000002,84,54,-8.736465,-13.27931
35,2025-01-08 05:00:00+00:00,"[36, 47]",42.8599793,-78.8707575,-6.626,-9.576,-7.9030824,0,0,74,53,-11.802564,-15.17764
36,2025-01-01 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,5.4435,0.6435,2.4893336,5.7000003,0.49,98,70,4.5075307,-3.434173
36,2025-01-02 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,0.5935,-2.0065,-0.30025,0,0,83,55,-2.1257293,-9.85093
36,2025-01-03 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-0.9565,-3.6065,-1.7773334,0.1,0.07,77,56,-5.597072,-9.387529
36,2025-01-04 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-3.1565,-5.3564997,-4.0585837,0,0,72,54,-8.02012,-11.391625
36,2025-01-05 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-2.8065,-5.1565,-3.8585832,0,0,77,53,-6.76614,-12.744837
36,2025-01-06 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-4.5565,-8.2565,-6.0773335,0,0,89,67,-6.439286,-13.068714
36,2025-01-07 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-3.5565,-7.1565,-5.4252505,0.8000001,0.49,83,53,-8.42552,-12.838128
36,2025-01-08 05:00:00+00:00,"[51, 35]",42.83969891,-78.8572815,-6.1064997,-9.0565,-7.5106673,0,0,72,54,-11.620719,-14.861988
51,2025-01-01 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,5.4564996,0.6565,2.5023339,5.7000003,0.49,98,70,4.520452,-3.4216864
51,2025-01-02 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,0.6065,-1.9935,-0.28724998,0,0,83,55,-2.113018,-9.838763
51,2025-01-03 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-0.9435,-3.5935,-1.7643332,0.1,0.07,77,56,-5.584446,-9.3753395
51,2025-01-04 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-3.1435,-5.3435,-4.0455832,0,0,72,54,-8.007585,-11.3794775
