node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
93,2025-01-07 05:00:00+00:00,47.71504796,-117.475814,1.9169999,0.317,1.1065835,0,0,92,80,-0.18647976,-2.7294502
93,2025-01-08 05:00:00+00:00,47.71504796,-117.475814,1.067,-0.883,0.38991663,2.4,1.05,98,87,0.3450593,-2.7745347
61,2025-01-01 05:00:00+00:00,47.67918979,-117.4360487,1.026,-0.524,0.12599999,1.2,0.63,99,91,0.16102912,-1.1691866
61,2025-01-02 05:00:00+00:00,47.67918979,-117.4360487,1.9760001,-0.524,0.65099996,0.70000005,0.07,98,92,0.8129837,-1.3705902
61,2025-01-03 05:00:00+00:00,47.67918979,-117.4360487,2.176,-0.074,1.0510001,8,0.49,98,91,1.6495205,-0.8244277
61,2025-01-04 05:00:00+00:00,47.67918979,-117.4360487,3.326,0.176,1.39475,3.3999999,1.26,99,88,2.150163,-0.4272242
61,2025-01-05 05:00:00+00:00,47.67918979,-117.4360487,3.776,1.7260001,2.6614168,5.1000004,0,98,92,2.8991764,1.4003891
61,2025-01-06 05:00:00+00:00,47.67918979,-117.4360487,3.076,0.776,1.8426666,0,0,100,79,1.853131,-2.4519737
61,2025-01-07 05:00:00+00:00,47.67918979,-117.4360487,2.176,0.426,1.0343335,0,0,94,80,-0.07967478,-2.623163
61,2025-01-08 05:00:00+00:00,47.67918979,-117.4360487,1.126,-1.0239999,0.37599996,1.8000001,0.84000003,97,86,-0.03002513,-3.068859
5,2025-01-01 05:00:00+00:00,47.65553104,-117.4043503,0.9085,-1.4415,-0.24149996,1.2,0.63,100,81,0.19796854,-4.279146
5,2025-01-02 05:00:00+00:00,47.65553104,-117.4043503,1.9585,-0.54150003,0.6001666,0.90000004,0.14,99,93,0.9933076,-1.2436222
5,2025-01-03 05:00:00+00:00,47.65553104,-117.4043503,2.0585,-0.1415,0.98558325,7.6000004,0.49,99,93,1.7256184,-0.56030464
5,2025-01-04 05:00:00+00:00,47.65553104,-117.4043503,3.2585,0.2085,1.4064168,4.1,1.4700001,97,88,2.0833058,-0.49425197
5,2025-01-05 05:00:00+00:00,47.65553104,-117.4043503,3.6585,1.7585001,2.6022499,5,0,99,93,2.9318829,1.3331236
5,2025-01-06 05:00:00+00:00,47.65553104,-117.4043503,2.8085,0.7585,1.7939167,0,0,100,79,1.9874599,-2.4690137
5,2025-01-07 05:00:00+00:00,47.65553104,-117.4043503,2.2585,0.4585,1.0480833,0,0,94,79,0.20084468,-2.761128
5,2025-01-08 05:00:00+00:00,47.65553104,-117.4043503,1.0585,-0.9415,0.35016668,1.4000001,0.7,96,85,-0.000868611,-2.8321247
26,2025-01-01 05:00:00+00:00,47.65613308,-117.4262505,0.99950004,-1.3505,-0.15050001,1.2,0.63,100,81,0.28843915,-4.190272
26,2025-01-02 05:00:00+00:00,47.65613308,-117.4262505,2.0495,-0.4505,0.69116664,0.90000004,0.14,99,93,1.0837764,-1.1531484
26,2025-01-03 05:00:00+00:00,47.65613308,-117.4262505,2.1495,-0.050500005,1.0765834,7.6000004,0.49,99,93,1.8164084,-0.4696183
26,2025-01-04 05:00:00+00:00,47.65613308,-117.4262505,3.3495,0.2995,1.4974166,4.1,1.4700001,97,88,2.1734388,-0.40388858
26,2025-01-05 05:00:00+00:00,47.65613308,-117.4262505,3.7494998,1.8495001,2.69325,5,0,99,93,3.022347,1.4238075
26,2025-01-06 05:00:00+00:00,47.65613308,-117.4262505,2.8995,0.8495,1.8849167,0,0,100,79,2.0779269,-2.3804073
26,2025-01-07 05:00:00+00:00,47.65613308,-117.4262505,2.3495,0.5495,1.1390833,0,0,94,79,0.29120615,-2.6725187
26,2025-01-08 05:00:00+00:00,47.65613308,-117.4262505,1.1495,-0.8505,0.44116664,1.4000001,0.7,96,85,0.08960241,-2.7425406
27,2025-01-01 05:00:00+00:00,47.6527287,-117.4256224,0.99300003,-1.357,-0.15699996,1.2,0.63,100,81,0.28197697,-4.1966205
27,2025-01-02 05:00:00+00:00,47.6527287,-117.4256224,2.043,-0.45700002,0.6846667,0.90000004,0.14,99,93,1.0773144,-1.159611
27,2025-01-03 05:00:00+00:00,47.6527287,-117.4256224,2.1430001,-0.056999996,1.0700834,7.6000004,0.49,99,93,1.8099233,-0.47609586
27,2025-01-04 05:00:00+00:00,47.6527287,-117.4256224,3.343,0.293,1.4909167,4.1,1.4700001,97,88,2.167001,-0.4103431
27,2025-01-05 05:00:00+00:00,47.6527287,-117.4256224,3.743,1.843,2.6867502,5,0,99,93,3.0158856,1.4173301
27,2025-01-06 05:00:00+00:00,47.6527287,-117.4256224,2.8930001,0.843,1.8784165,0,0,100,79,2.071465,-2.3867364
27,2025-01-07 05:00:00+00:00,47.6527287,-117.4256224,2.343,0.543,1.1325834,0,0,94,79,0.28475177,-2.6788478
27,2025-01-08 05:00:00+00:00,47.6527287,-117.4256224,1.143,-0.857,0.43466666,1.4000001,0.7,96,85,0.08314021,-2.7489395
21,2025-01-01 05:00:00+00:00,47.65390536,-117.3682532,0.976,-1.424,-0.2156666,1.2,0.63,100,82,0.254374,-4.098628
21,2025-01-02 05:00:00+00:00,47.65390536,-117.3682532,2.226,-0.524,0.73641664,1,0.07,98,91,0.96099716,-1.5163261
21,2025-01-03 05:00:00+00:00,47.65390536,-117.3682532,2.576,-0.024,1.2114167,7.200001,0.14,98,92,1.753597,-0.87407845
21,2025-01-04 05:00:00+00:00,47.65390536,-117.3682532,3.426,0.376,1.5093333,4.7,1.4700001,98,87,1.9968743,-0.5245097
21,2025-01-05 05:00:00+00:00,47.65390536,-117.3682532,3.726,1.826,2.7280834,4.8,0,98,93,2.9989855,1.4094362
21,2025-01-06 05:00:00+00:00,47.65390536,-117.3682532,2.876,0.726,1.9489169,0,0,100,79,2.153978,-2.5006588
21,2025-01-07 05:00:00+00:00,47.65390536,-117.3682532,2.176,0.426,1.1072501,0,0,94,80,0.21822189,-2.623163
21,2025-01-08 05:00:00+00:00,47.65390536,-117.3682532,1.026,-0.074,0.43225,1.6999999,0.84000003,96,85,-0.17897426,-1.2132808
100,2025-01-01 05:00:00+00:00,47.66206616,-117.3928075,1.0929999,-1.307,-0.09866666,1.2,0.63,100,82,0.3709694,-3.9842045
100,2025-01-02 05:00:00+00:00,47.66206616,-117.3928075,2.343,-0.407,0.8534167,1,0.07,98,91,1.0773144,-1.4002819
100,2025-01-03 05:00:00+00:00,47.66206616,-117.3928075,2.6929998,0.09300001,1.3284168,7.200001,0.14,98,92,1.8700515,-0.7578958
100,2025-01-04 05:00:00+00:00,47.66206616,-117.3928075,3.5430002,0.493,1.6263336,4.7,1.4700001,98,87,2.1126149,-0.40846935
100,2025-01-05 05:00:00+00:00,47.66206616,-117.3928075,3.843,1.943,2.8450832,4.8,0,98,93,3.1152968,1.5254688
100,2025-01-06 05:00:00+00:00,47.66206616,-117.3928075,2.993,0.843,2.0659165,0,0,100,79,2.2702923,-2.3867364
100,2025-01-07 05:00:00+00:00,47.66206616,-117.3928075,2.2930002,0.543,1.2242501,0,0,94,80,0.33440095,-2.5090756
100,2025-01-08 05:00:00+00:00,47.66206616,-117.3928075,1.143,0.043000005,0.54925007,1.6999999,0.84000003,96,85,-0.062793896,-1.0984184
55,2025-01-01 05:00:00+00:00,47.64633321,-117.4125908,0.59650004,-1.7535,-0.5535,1.2,0.63,100,81,-0.11221776,-4.583865
55,2025-01-02 05:00:00+00:00,47.64633321,-117.4125908,1.6465,-0.8535,0.28816664,0.90000004,0.14,99,93,0.6831271,-1.5538192
55,2025-01-03 05:00:00+00:00,47.64633321,-117.4125908,1.7465,-0.45350003,0.6735833,7.6000004,0.49,99,93,1.4143379,-0.8712304
