node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
190938279,2025-01-02 05:00:00+00:00,39.0955693,-94.5890104,6.494,-0.606,2.38775,0.0,0.0,88.0,61.0,0.8052696,-4.97522
190938279,2025-01-03 05:00:00+00:00,39.0955693,-94.5890104,0.79399997,-5.9560003,-1.9518331,0.0,0.0,92.0,70.0,-3.2083175,-7.0834103
190938279,2025-01-04 05:00:00+00:00,39.0955693,-94.5890104,-0.906,-4.656,-3.258083,3.1000001,1.26,93.0,64.0,-4.2595634,-8.151706
190938279,2025-01-05 05:00:00+00:00,39.0955693,-94.5890104,-4.7060003,-9.706,-7.2414165,25.7,12.809999,93.0,83.0,-5.6644654,-11.756476
190938279,2025-01-06 05:00:00+00:00,39.0955693,-94.5890104,-8.106,-14.606,-10.908084,0.4,0.28,83.0,58.0,-11.413487,-20.472813
190938279,2025-01-07 05:00:00+00:00,39.0955693,-94.5890104,-5.356,-18.156,-12.197665,0.0,0.0,91.0,46.0,-11.545085,-26.128777
190938279,2025-01-08 05:00:00+00:00,39.0955693,-94.5890104,-6.556,-14.456,-10.372667,0.0,0.0,87.0,54.0,-10.085463,-20.52165
190938534,2025-01-01 05:00:00+00:00,39.0773786,-94.5609631,4.8694997,-2.4805,0.4549166,0.0,0.0,77.0,54.0,-2.6079555,-7.6282644
190938534,2025-01-02 05:00:00+00:00,39.0773786,-94.5609631,7.0195,-1.4805,2.8590834,0.0,0.0,85.0,52.0,-0.38498852,-7.011066
190938534,2025-01-03 05:00:00+00:00,39.0773786,-94.5609631,1.1195,-5.6305003,-2.0575833,0.0,0.0,91.0,63.0,-3.6336033,-7.743625
190938534,2025-01-04 05:00:00+00:00,39.0773786,-94.5609631,-2.2805,-4.4805,-3.7575834,3.3,1.26,94.0,65.0,-5.101111,-9.640549
190938534,2025-01-05 05:00:00+00:00,39.0773786,-94.5609631,-4.6305003,-9.830501,-7.240917,27.099998,13.23,95.0,83.0,-5.448711,-11.829484
190938534,2025-01-06 05:00:00+00:00,39.0773786,-94.5609631,-8.1305,-12.8805,-10.359667,0.3,0.21000001,82.0,66.0,-11.323329,-17.3796
190938534,2025-01-07 05:00:00+00:00,39.0773786,-94.5609631,-5.1805,-17.4805,-11.568,0.0,0.0,91.0,49.0,-11.177904,-25.181976
190938534,2025-01-08 05:00:00+00:00,39.0773786,-94.5609631,-6.3305,-12.2305,-9.422166,0.0,0.0,89.0,66.0,-10.034641,-16.567461
190938540,2025-01-01 05:00:00+00:00,39.075433,-94.558718,4.85,-2.5,0.4354166,0.0,0.0,77.0,54.0,-2.6264908,-7.6469145
190938540,2025-01-02 05:00:00+00:00,39.075433,-94.558718,7.0,-1.5,2.8395834,0.0,0.0,85.0,52.0,-0.403799,-7.029684
190938540,2025-01-03 05:00:00+00:00,39.075433,-94.558718,1.1,-5.65,-2.0770833,0.0,0.0,91.0,63.0,-3.652647,-7.7621818
190938540,2025-01-04 05:00:00+00:00,39.075433,-94.558718,-2.3,-4.5,-3.7770834,3.3,1.26,94.0,65.0,-5.1204777,-9.659144
190938540,2025-01-05 05:00:00+00:00,39.075433,-94.558718,-4.65,-9.85,-7.2604165,27.099998,13.23,95.0,83.0,-5.468077,-11.848594
190938540,2025-01-06 05:00:00+00:00,39.075433,-94.558718,-8.15,-12.9,-10.379168,0.3,0.21000001,82.0,66.0,-11.342335,-17.398346
190938540,2025-01-07 05:00:00+00:00,39.075433,-94.558718,-5.2,-17.5,-11.587501,0.0,0.0,91.0,49.0,-11.19644,-25.200087
190938540,2025-01-08 05:00:00+00:00,39.075433,-94.558718,-6.35,-12.25,-9.441667,0.0,0.0,89.0,66.0,-10.053536,-16.586113
190939698,2025-01-01 05:00:00+00:00,39.0927145,-94.5718225,4.9845,-1.9655,0.62200004,0.0,0.0,77.0,54.0,-2.4986458,-7.481109
190939698,2025-01-02 05:00:00+00:00,39.0927145,-94.5718225,7.1844997,-0.7655,3.0386667,0.0,0.0,85.0,53.0,-0.06579565,-6.840463
190939698,2025-01-03 05:00:00+00:00,39.0927145,-94.5718225,1.1845,-5.5655003,-1.9675835,0.0,0.0,91.0,65.0,-3.521297,-7.433451
190939698,2025-01-04 05:00:00+00:00,39.0927145,-94.5718225,-1.9155,-4.3155003,-3.5071666,3.3,1.2600001,93.0,64.0,-5.0787106,-9.431898
190939698,2025-01-05 05:00:00+00:00,39.0927145,-94.5718225,-4.4655004,-9.7655,-7.1155,27.4,13.44,94.0,83.0,-5.4258966,-11.811968
190939698,2025-01-06 05:00:00+00:00,39.0927145,-94.5718225,-8.065499,-13.4655,-10.538416,0.4,0.28,81.0,56.0,-11.322299,-19.443975
190939698,2025-01-07 05:00:00+00:00,39.0927145,-94.5718225,-5.1155,-17.4155,-11.646749,0.0,0.0,91.0,44.0,-11.0685835,-25.535322
190939698,2025-01-08 05:00:00+00:00,39.0927145,-94.5718225,-6.3155003,-13.1154995,-9.717584,0.0,0.0,88.0,63.0,-10.020107,-17.870377
190943249,2025-01-01 05:00:00+00:00,39.0843242,-94.5680196,4.9344997,-2.4155,0.5199167,0.0,0.0,77.0,54.0,-2.546172,-7.566093
190943249,2025-01-02 05:00:00+00:00,39.0843242,-94.5680196,7.0845,-1.4155,2.9240835,0.0,0.0,85.0,52.0,-0.3222856,-6.9490085
190943249,2025-01-03 05:00:00+00:00,39.0843242,-94.5680196,1.1845,-5.5655003,-1.9925832,0.0,0.0,91.0,63.0,-3.5701258,-7.681774
190943249,2025-01-04 05:00:00+00:00,39.0843242,-94.5680196,-2.2154999,-4.4155,-3.692583,3.3,1.26,94.0,65.0,-5.036557,-9.578565
190943249,2025-01-05 05:00:00+00:00,39.0843242,-94.5680196,-4.5655003,-9.7655,-7.175916,27.099998,13.23,95.0,83.0,-5.384156,-11.765785
190943249,2025-01-06 05:00:00+00:00,39.0843242,-94.5680196,-8.065499,-12.815499,-10.294666,0.3,0.21000001,82.0,66.0,-11.259975,-17.317118
190943249,2025-01-07 05:00:00+00:00,39.0843242,-94.5680196,-5.1155,-17.4155,-11.502998,0.0,0.0,91.0,49.0,-11.116115,-25.121607
190943249,2025-01-08 05:00:00+00:00,39.0843242,-94.5680196,-6.2655,-12.1655,-9.357166,0.0,0.0,89.0,66.0,-9.97166,-16.505285
190943268,2025-01-01 05:00:00+00:00,39.0860685,-94.5691975,4.941,-2.409,0.52641666,0.0,0.0,77.0,54.0,-2.539993,-7.559877
190943268,2025-01-02 05:00:00+00:00,39.0860685,-94.5691975,7.091,-1.409,2.9305837,0.0,0.0,85.0,52.0,-0.31601524,-6.942803
190943268,2025-01-03 05:00:00+00:00,39.0860685,-94.5691975,1.191,-5.559,-1.9860829,0.0,0.0,91.0,63.0,-3.5637777,-7.675589
190943268,2025-01-04 05:00:00+00:00,39.0860685,-94.5691975,-2.2089999,-4.409,-3.6860828,3.3,1.26,94.0,65.0,-5.030101,-9.572366
190943268,2025-01-05 05:00:00+00:00,39.0860685,-94.5691975,-4.559,-9.759001,-7.1694164,27.099998,13.23,95.0,83.0,-5.377701,-11.759416
190943268,2025-01-06 05:00:00+00:00,39.0860685,-94.5691975,-8.059,-12.809,-10.288167,0.3,0.21000001,82.0,66.0,-11.253642,-17.310871
190943268,2025-01-07 05:00:00+00:00,39.0860685,-94.5691975,-5.1089997,-17.409,-11.496498,0.0,0.0,91.0,49.0,-11.109935,-25.115572
190943268,2025-01-08 05:00:00+00:00,39.0860685,-94.5691975,-6.259,-12.159,-9.350667,0.0,0.0,89.0,66.0,-9.965362,-16.49907
190943728,2025-01-01 05:00:00+00:00,39.0840342,-94.5660364,4.8954997,-2.4545,0.48091662,0.0,0.0,77.0,54.0,-2.583242,-7.603395
190943728,2025-01-02 05:00:00+00:00,39.0840342,-94.5660364,7.0455,-1.4545,2.8850834,0.0,0.0,85.0,52.0,-0.35990706,-6.9862432
190943728,2025-01-03 05:00:00+00:00,39.0840342,-94.5660364,1.1455001,-5.6045003,-2.0315835,0.0,0.0,91.0,63.0,-3.6082122,-7.718885
190943728,2025-01-04 05:00:00+00:00,39.0840342,-94.5660364,-2.2545,-4.4545,-3.7315829,3.3,1.26,94.0,65.0,-5.0752892,-9.615756
190943728,2025-01-05 05:00:00+00:00,39.0840342,-94.5660364,-4.6045003,-9.804501,-7.2149167,27.099998,13.23,95.0,83.0,-5.4228888,-11.804006
190943728,2025-01-06 05:00:00+00:00,39.0840342,-94.5660364,-8.1045,-12.8545,-10.333667,0.3,0.21000001,82.0,66.0,-11.297988,-17.354607
190943728,2025-01-07 05:00:00+00:00,39.0840342,-94.5660364,-5.1545,-17.4545,-11.542,0.0,0.0,91.0,49.0,-11.153188,-25.15783
190943728,2025-01-08 05:00:00+00:00,39.0840342,-94.5660364,-6.3045,-12.2045,-9.396167,0.0,0.0,89.0,66.0,-10.009448,-16.542591
190948274,2025-01-01 05:00:00+00:00,39.095973,-94.586385,4.529,-1.571,0.46650004,0.0,0.0,77.0,55.0,-2.6275477,-6.1647587
190948274,2025-01-02 05:00:00+00:00,39.095973,-94.586385,6.429,-0.671,2.3227499,0.0,0.0,88.0,61.0,0.74319965,-5.037359
190948274,2025-01-03 05:00:00+00:00,39.095973,-94.586385,0.729,-6.0210004,-2.0168333,0.0,0.0,92.0,70.0,-3.2721398,-7.147658
190948274,2025-01-04 05:00:00+00:00,39.095973,-94.586385,-0.971,-4.721,-3.3230836,3.1000001,1.26,93.0,64.0,-4.322776,-8.214288
190948274,2025-01-05 05:00:00+00:00,39.095973,-94.586385,-4.7710004,-9.771,-7.306416,25.7,12.809999,93.0,83.0,-5.728944,-11.820174
190948274,2025-01-06 05:00:00+00:00,39.095973,-94.586385,-8.171,-14.671,-10.9730835,0.4,0.28,83.0,58.0,-11.477183,-20.534517
190948274,2025-01-07 05:00:00+00:00,39.095973,-94.586385,-5.421,-18.221,-12.262666,0.0,0.0,91.0,46.0,-11.60677,-26.188904
190948274,2025-01-08 05:00:00+00:00,39.095973,-94.586385,-6.6210003,-14.521,-10.437666,0.0,0.0,87.0,54.0,-10.148537,-20.583244
190948276,2025-01-01 05:00:00+00:00,39.0960747,-94.5842991,4.6395,-1.4605,0.5770001,0.0,0.0,77.0,55.0,-2.5223277,-6.059646
190948276,2025-01-02 05:00:00+00:00,39.0960747,-94.5842991,6.5395,-0.56049997,2.4332502,0.0,0.0,88.0,61.0,0.848719,-4.931723
190948276,2025-01-03 05:00:00+00:00,39.0960747,-94.5842991,0.8395,-5.9105,-1.9063336,0.0,0.0,92.0,70.0,-3.1636417,-7.038437
190948276,2025-01-04 05:00:00+00:00,39.0960747,-94.5842991,-0.8605,-4.6105,-3.2125828,3.1000001,1.26,93.0,64.0,-4.2153153,-8.1079
190948276,2025-01-05 05:00:00+00:00,39.0960747,-94.5842991,-4.6605,-9.660501,-7.195917,25.7,12.809999,93.0,83.0,-5.6193304,-11.711888
190948276,2025-01-06 05:00:00+00:00,39.0960747,-94.5842991,-8.0605,-14.5605,-10.862583,0.4,0.28,83.0,58.0,-11.368899,-20.42962
